Product Details,ASIN,Segment,URL,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
"Uriage Xemose Irritation-Relieving Lipid Building Cream for Dry, Atopy Prone Skin with Shea Butter - Relieves Itching, Long Lasting Comfort - Face & Body - Fragrance-Free - 400 ml",B019HPS6XQ,Cream,https://www.amazon.de/dp/B019HPS6XQ?psc=1,https://m.media-amazon.com/images/I/61J-9iQp2VL._SY355_.jpg,Uriage,21,88,74,N/A,"1,759.43","1,555.14",179,"9,577",N/A,6.55,1,4.6,"3,389",6,35,,Beauty,Small Parcel,FBA,18.50 x 8.00 x 8.30 cm,0.49,N/A,"Jan 19, 2016",,No,123,
Bioderma Atoderm Ultra Nourishing Cream Unscented 2 x 500 ml,B09J9ZY7G5,Cream,https://www.amazon.de/dp/B09J9ZY7G5?psc=1,"https://m.media-amazon.com/images/I/51k9jY8derL._SY355_PIbundle-2,TopRight,0,0_AA355SH20_.jpg",Bioderma,31.06,321,47,N/A,"6,337.52","1,533.15",60,"4,283",N/A,7.81,2,4.4,"4,710",8,94,Cosmeco,Beauty,Small Parcel,FBA,21.20 x 6.90 x 14.10 cm,1.11,N/A,"Sep 24, 2020",,No,67,Cosmeco
Leti AT-4 Body Milk 500 ml,B009M4O1J6,Cream,https://www.amazon.de/dp/B009M4O1J6?psc=1,https://m.media-amazon.com/images/I/41Lube0mZhL._SX342_.jpg,Leti,26.47,68,58,N/A,"1,704.06","1,515.78",26,"18,244",DE,N/A,16,4.5,373,5,2,APONEO - Deutsche Versand-Apotheke,Beauty,Extra Large Envelope,MFN,4.50 x 24.00 x 9.50 cm,0.58,N/A,"Jan 1, 2009",,No,207,APONEO - Deutsche Versand-Apotheke
"Bioderma, Atoderm Intensive Tree Soothing Skin Cream Dry Skin 2 x 500ml",B07BJK5W3J,Cream,https://www.amazon.de/dp/B07BJK5W3J?psc=1,"https://m.media-amazon.com/images/I/51UCkJxOGHL._SY355_PIbundle-2,TopRight,0,0_AA355SH20_.jpg",Bioderma,54.54,37,29,N/A,"1,565.81","1,448.30",71,"71,536",FR,11.04,4,4.6,"1,194",3,3,Parapharmacie Centrale,Beauty,Small Parcel,FBA,21.20 x 7.00 x 14.50 cm,1.12,N/A,"Apr 11, 2018",,No,96,Parapharmacie Centrale
"LETI AT4 Intensive Cream - Acute Aid for Skin Irritation & Eczema Due to Eczema or Allergy-Prone Skin, for Extremely Dry Skin, Irritation Reducing and Moisturising, 100 ml",B0798TKB8S,Cream,https://www.amazon.de/dp/B0798TKB8S?psc=1,https://m.media-amazon.com/images/I/410pHS5RTrL._SY355_.jpg,Leti,26.71,55,55,N/A,"1,439.55","1,439.18",171,"26,839",NL,7.37,16,4.5,260,5,0,Dr. Vital e-Pharmacy,Beauty,Extra Large Envelope,FBA,15.40 x 4.40 x 5.10 cm,0.13,N/A,"Jan 24, 2018",,No,99,Dr. Vital e-Pharmacy
"EUBOS SENSITIVE Feuchtigkeitscreme Tagespflege, 50 ml [Misc.]",B000TV9S08,Cream,https://www.amazon.de/dp/B000TV9S08?psc=1,https://m.media-amazon.com/images/I/61kU358NskL._SY355_.jpg,EUBOS,18.55,76,76,N/A,"1,417.65","1,416.74",61,"23,322",AMZ,6.2,23,4.6,260,8,5,Amazon,Beauty,Extra Large Envelope,AMZ,6.90 x 4.70 x 6.80 cm,0.09,N/A,"Aug 29, 2007",,No,224,Amazon
Neuroderm Repair Cream 25 ml,B07MXLF4DS,Cream,https://www.amazon.de/dp/B07MXLF4DS?psc=1,https://m.media-amazon.com/images/I/71QibWPhu3L._SY355_.jpg,InfectoPharm,10.06,363,115,50,"4,986.29","1,359.74",28,"7,726",N/A,5.81,4,4.6,355,1,0,apominga - Die Online Apotheke in München,Beauty,Large Envelope,MFN,11.10 x 3.40 x 4.10 cm,0.04,N/A,"Jan 18, 2019",,No,87,apominga - Die Online Apotheke in München
"Tallow Beef Tallow Intensive Cream for Neurodermatitis, Eczema, Psoriasis & Rosacea; Natural Acute Care for Irritated, Dry, Itchy, Irritated and Reddened Skin (1 x 120 ml, Evening Primrose Oil)",B0G3QR2F44,Cream,https://www.amazon.de/dp/B0G3QR2F44?psc=1,https://m.media-amazon.com/images/I/81CDSA19lsL._SY355_.jpg,Nature Nation,29.9,"1,293",44,N/A,"30,809.22","1,301.13",193,"1,243",DE,7.91,1,4.1,365,9,N/A,Nature Nation DE,Beauty,Extra Large Envelope,FBA,6.70 x 5.50 x 5.60 cm,0.23,N/A,"Nov 24, 2025",,No,5,Nature Nation DE
"A-DERMA Exomega Control Moisturising Cream for Neurodermatitis Prone Skin, 400 ml Cream",B0B4WKYBY2,Cream,https://www.amazon.de/dp/B0B4WKYBY2?psc=1,https://m.media-amazon.com/images/I/61yVGSeM7wL._SY355_.jpg,A-Derma,26.35,52,52,N/A,"1,282.91","1,282.63",87,"36,067",N/A,7.35,7,4.6,77,1,2,,Beauty,Small Parcel,MFN,18.20 x 6.30 x 6.50 cm,0.47,N/A,"May 27, 2022",,No,47,
Linola® Fett - for atopic eczema (neurodermatitis) in subacute and chronic stage 2X50 pack 100g.,B00AHWJ80O,Cream,https://www.amazon.de/dp/B00AHWJ80O?psc=1,"https://m.media-amazon.com/images/I/51Evc8emZFL._AC_SX355_PIbundle-2,TopRight,0,0_SH20_.jpg",Dr Wolff,15.97,64,64,N/A,"1,268","1,267.37",96,"30,919",BG,4.46,4,4.6,35,2,0,Dealon,Health & Personal Care,Standard Envelope,MFN,2.01 x 8.00 x 2.01 cm,0,N/A,"Dec 4, 2012",,No,160,Dealon
"dline CC CoolingCream | From the Care Professional for Dry, Sensitive Skin | 200 ml Tube | Moisturising Cream | Eczema Cream | Aloe Vera, Beeswax, Glycerin, Jojoba Oil, Almond Oil, Castor Oil, Menthol",B003O9Z78Y,Cream,https://www.amazon.de/dp/B003O9Z78Y?psc=1,https://m.media-amazon.com/images/I/61-ESZVqzvL._SY355_.jpg,dline,20.61,61,61,N/A,"1,259.92","1,259.79",200,"29,180",DE,6.51,1,4.6,70,6,0,dline GmbH Deutschland,Beauty,Extra Large Envelope,FBA,18.00 x 5.00 x 7.00 cm,0.26,N/A,"Jun 17, 2010",,No,190,dline GmbH Deutschland
"Cream Forte 15 ml | Rich Moisturiser for Neurodermatitis, Psoriasis & Eczema Cream | Face Cream & Body Cream | With Neem Extract | Moisturiser Also as Eczema Cream",B0F1X79JJK,Cream,https://www.amazon.de/dp/B0F1X79JJK?psc=1,https://m.media-amazon.com/images/I/61YG0vSv1DL._SY355_.jpg,natüür,11.09,136,87,50,"3,040.12","1,209.15",163,"14,256",DE,5.13,1,4.3,7,9,N/A,natüür,Beauty,Large Envelope,FBA,8.50 x 3.20 x 3.20 cm,0.04,N/A,"Mar 18, 2025",,No,13,natüür
"Eucerin AtopiControl Soothing Light Balm 200 ml, Basic Skin Care for Dry and Atopic Skin, Moisturising Body Cream with Ceramides and Licochalcone A",B08LYSVT7V,Cream,https://www.amazon.de/dp/B08LYSVT7V?psc=1,https://m.media-amazon.com/images/I/61ZbtV6HpWL._SX342_.jpg,Eucerin,17.05,69,69,N/A,"1,204.90","1,204.48",147,"18,233",GB,N/A,8,4.7,41,8,0,Glamstore DE,Beauty,Extra Large Envelope,MFN,16.60 x 4.80 x 6.00 cm,0.23,N/A,"Dec 31, 2008",,No,208,Glamstore DE
A-DERMA Exomega Control Moisturising Balm 400ml,B0B4WM18WQ,Cream,https://www.amazon.de/dp/B0B4WM18WQ?psc=1,https://m.media-amazon.com/images/I/61nM0aTIbeL._SY355_.jpg,A-Derma,17.99,47,47,N/A,"1,202.81","1,202.41",47,"23,450",PT,8.09,14,4.7,63,1,9,Beauty Lovy,Beauty,Small Parcel,MFN,18.40 x 6.50 x 6.50 cm,0.46,N/A,"Dec 24, 2020",,No,64,Beauty Lovy
"Cream Forte 150 ml | Rich Moisturising Cream for Neurodermatitis, Psoriasis & Eczema Cream | Face Cream & Body Cream | With Neem Extract | Moisturiser Also as Eczema Cream",B0GHPG2XH8,Cream,https://www.amazon.de/dp/B0GHPG2XH8?psc=1,https://m.media-amazon.com/images/I/61ZOyuvw66L._SY355_.jpg,natüür,39.83,136,22,N/A,"3,040.12","1,083.18",171,"12,325",DE,10.91,1,4.3,7,9,N/A,natüür,Beauty,Extra Large Envelope,FBA,5.00 x 16.00 x 5.00 cm,0.22,N/A,"Jan 19, 2026",,No,3,natüür
"Uriage Shower Oil Soap Free with Glycerine 25% - 2-in-1: Cleanses Gentle & Moisturises - for the Whole Family - Face & Body - Soap-Free, Physiological pH Value, Sensitive Skin - 1L",B0752S69DK,Oil,https://www.amazon.de/dp/B0752S69DK?psc=1,https://m.media-amazon.com/images/I/7100O6bjE-L._SY355_.jpg,Uriage,14.73,448,324,100,"7,364.62","5,817.61",180,"4,338",ES,7.1,10,4.6,"3,124",9,64,Easo Magno Beauty,Beauty,Small Parcel,MFN,23.60 x 7.70 x 8.30 cm,1.16,N/A,"Oct 19, 2017",,No,102,Easo Magno Beauty
"La Roche-Posay Lipikar Shower & Bath Oil AP+, Replenishing Shower and Bath Oil for Very Dry and Neurodermatitis-Prone Skin, Itch-Reducing, Skin Soothing and Moisturising, 400 ml",B07Q6FG1T6,Oil,https://www.amazon.de/dp/B07Q6FG1T6?psc=1,https://m.media-amazon.com/images/I/712wWJdi+dL._SX342_.jpg,La Roche-Posay,20.54,250,250,100,"4,786.25","4,785.54",177,"7,333",N/A,6.24,1,4.7,"2,649",1,42,,Beauty,Extra Large Envelope,MFN,19.90 x 5.50 x 5.50 cm,0.47,N/A,"Jan 9, 2019",,No,87,
"Uriage Xémose Cleansing Soothing Oil 1 L - Face & Body Wash for Dry Skin, Prone to Eczema - Cleans, Nourishes & Offers Long-Lasting Comfort - Soap Free",B00P9YV0Z6,Oil,https://www.amazon.de/dp/B00P9YV0Z6?psc=1,https://m.media-amazon.com/images/I/71KTsnhUrPL._SY355_.jpg,Uriage,18.48,282,170,100,"5,090.46","3,334.84",151,"4,387",N/A,6.16,6,4.5,"1,937",9,23,3D Tripcke,Beauty,Small Parcel,FBA,24.21 x 7.70 x 8.10 cm,1.21,N/A,"Aug 27, 2014",,No,140,3D Tripcke
Eucerin Atopi Olio Det 400ml,B07CJDK8D8,Oil,https://www.amazon.de/dp/B07CJDK8D8?psc=1,https://m.media-amazon.com/images/I/61AMXVgOGKL._SX342_.jpg,Eucerin,14.5,172,172,100,"2,974.21","2,973.26",28,"3,162",AMZ,5.65,13,4.5,540,6,23,Amazon,Beauty,Large Envelope,AMZ,21.90 x 3.50 x 8.30 cm,0.44,N/A,"Dec 10, 2013",,No,148,Amazon
"DEXERYL Cleansing Oil: Daily Cleansing of Body and Face, for Dry Skin Prone to Ecema, 1 x 500ml",B0BLC6972T,Oil,https://www.amazon.de/dp/B0BLC6972T?psc=1,https://m.media-amazon.com/images/I/51LlRcuTwCL._SY355_.jpg,DEXERYL,17.73,147,104,N/A,"2,814.18","1,761.53",95,"9,718",N/A,6.06,12,4.7,377,6,N/A,,Beauty,Small Parcel,MFN,20.70 x 6.40 x 6.50 cm,0.59,N/A,"Nov 3, 2022",,No,41,
Uriage Xemose Cleansing Soothing Oil 500ml,B06XXWTV3H,Oil,https://www.amazon.de/dp/B06XXWTV3H?psc=1,https://m.media-amazon.com/images/I/71H2h7cq2pL._SY355_.jpg,Uriage,16.25,262,90,50,"4,765.22","1,444.70",42,"6,982",CH,5.58,16,4.5,"1,936",9,35,DERMA EU,Beauty,Small Parcel,FBA,20.50 x 6.30 x 6.40 cm,0.62,N/A,"May 11, 2017",,No,107,DERMA EU
ZIAJA MED Fabric Softening Bath and Shower Oil Dermatological Formula for Atopic Skin 270ml,B0DGFHSB6G,Oil,https://www.amazon.de/dp/B0DGFHSB6G?psc=1,https://m.media-amazon.com/images/I/51DqoZEEXPL._SY355_.jpg,Ziaja,7.31,6,6,N/A,54.07,54.05,91,"88,837",AMZ,3.78,2,5,2,3,0,Amazon,Beauty,Extra Large Envelope,AMZ,18.50 x 5.40 x 5.50 cm,0.29,N/A,"Mar 27, 2025",,No,16,Amazon
"SVR - Topialyse Huile Lavante - 24H Replenishing, Itch-Relieving Cleansing Oil - For Dry to Atopic Skin - Omegas 3-6-9, Niacinamide, Prebiotics - 1000ml",B09D8SW19S,Oil,https://www.amazon.de/dp/B09D8SW19S?psc=1,https://m.media-amazon.com/images/I/61pEzoLLLyL._SY355_.jpg,SVR,14.47,55,37,N/A,"1,085.48",823.29,152,"15,674",FR,6.04,15,4.6,"1,669",8,66,Cosmeco,Beauty,Small Parcel,FBA,23.30 x 8.30 x 8.80 cm,1.17,N/A,"Aug 21, 2021",,No,59,Cosmeco
"Rilastil Xerolact Face and Body Oil for Babies, Children and Adults, Moisturising, Relipidizing for Dry, Irritated and Atopic Skin 1000ml",B0DVM1G1B3,Oil,https://www.amazon.de/dp/B0DVM1G1B3?psc=1,https://m.media-amazon.com/images/I/61qoRmZRZTL._SY445_.jpg,Rilastil,14.83,97,97,50,"1,732.55","1,732.54",137,"24,092",AMZ,6.21,7,4.6,503,7,22,Amazon,Beauty,Small Parcel,AMZ,24.80 x 8.70 x 9.50 cm,1.17,N/A,"Feb 5, 2025",,No,17,Amazon
"BIODERMA Atoderm Shower Oil - Soothing and Irritation-Relieving Cleansing - Instant Wellbeing and 24 Hours Moisturising - Sensitive, Very Dry to Irritated Skin - Pump Bottle 1 L",B00ZY65OSI,Oil,https://www.amazon.de/dp/B00ZY65OSI?psc=1,https://m.media-amazon.com/images/I/615ZenpkpGL._SY355_.jpg,Bioderma,17.43,"1,265","1,265",600,"25,527.75","25,521.45",177,"1,215",DE,6.47,22,4.7,"30,203",8,269,DermoBox,Beauty,Small Parcel,FBA,21.50 x 7.80 x 10.50 cm,1.17,N/A,"Aug 27, 2015",,No,128,DermoBox
"CeraVe Feuchtigkeitsspendendes Reinigungsöl, Intensive und langanhaltende Feuchtigkeit für normale bis sehr trockene Haut, Reinigung für Körper und Gesicht, mit 3 essenziellen Ceramiden",B0967LDZ7R,Oil,https://www.amazon.de/dp/B0967LDZ7R?psc=1,https://m.media-amazon.com/images/I/51mYBrdKYkL._SX342_.jpg,CeraVe,15.25,"2,182","1,628",800,"32,053.21","24,906.85",185,775,AMZ,6.44,1,4.6,"10,232",6,158,Amazon,Beauty,Extra Large Envelope,AMZ,18.80 x 4.80 x 8.40 cm,0.54,N/A,"Jul 22, 2021",,No,57,Amazon
"La Roche-Posay Lipikar Shower and Bath Oil AP+ Replenishing Shower Gel - Bath Oil for Itchy, Dry and Sensitive Skin 1L",B0DJPB34JN,Oil,https://www.amazon.de/dp/B0DJPB34JN?psc=1,https://m.media-amazon.com/images/I/516Q-7YP6ML._SY445_.jpg,La Roche-Posay,17.79,767,767,400,"20,243.82","20,239.48",118,"2,052",PT,7.33,3,4.7,496,1,20,Amazon,Beauty,Small Parcel,MFN,22.40 x 8.70 x 8.80 cm,1.14,N/A,"Oct 12, 2024",,No,18,Amazon
"SEBAMED Fresh Shower 400 ml, Shower Gel for Sensitive and Stressed Skin, Long-Lasting Fresh Feeling, Moisturises the Skin with Amino Acids and Allantoin, for Men and Women",B0FJFD8HDX,Wash,https://www.amazon.de/dp/B0FJFD8HDX?psc=1,https://m.media-amazon.com/images/I/41cd1yKwqFL._SY355_.jpg,Sebamed,3.77,"3,810","3,939","2,000","17,908.99","18,517.31",171,173,AMZ,4.38,1,4.8,169,5,23,Amazon,Beauty,Extra Large Envelope,AMZ,17.00 x 4.30 x 9.50 cm,0.46,N/A,"Jul 22, 2025",,No,9,Amazon
"CeraVe Feuchtigkeitsspendendes Reinigungsöl, Intensive und langanhaltende Feuchtigkeit für normale bis sehr trockene Haut, Reinigung für Körper und Gesicht, mit 3 essenziellen Ceramiden",B09CCJD53W,Wash,https://www.amazon.de/dp/B09CCJD53W?psc=1,https://m.media-amazon.com/images/I/71u1-IC4RNL._SX342_.jpg,CeraVe,10.83,"2,182",554,200,"32,053.21","7,145.46",185,775,AMZ,4.97,4,4.6,"10,232",8,199,Amazon,Beauty,Large Envelope,AMZ,17.10 x 3.40 x 6.90 cm,0.28,N/A,"Aug 11, 2021",,No,56,Amazon
Cetaphil Pro Itch Control Wash Lotion 295ml Lotion,B07Q272CWN,Wash,https://www.amazon.de/dp/B07Q272CWN?psc=1,https://m.media-amazon.com/images/I/61nqe943+EL._SX342_.jpg,Cetaphil,13.18,241,338,200,"3,821.41","5,379.59",50,"1,332",AMZ,5.77,7,4.6,252,9,16,Amazon,Baby Products,Extra Large Envelope,AMZ,18.00 x 4.70 x 6.70 cm,0.34,N/A,"Oct 18, 2019",,No,78,Amazon
"Eucerin PH5 Shower Cleansing Oil 1L Body Cleansing Oil with Natural Oils for Gentle Daily Cleansing, Olive Oil for Dry and Sensitive Skin for the Whole Family",B0CHJZSFJY,Oil,https://www.amazon.de/dp/B0CHJZSFJY?psc=1,https://m.media-amazon.com/images/I/31qTQ+yrqPL._SY355_.jpg,Eucerin,21.26,144,144,50,"4,295.55","4,294.10",158,"9,014",AMZ,7.21,3,4.6,250,1,19,Amazon,Beauty,Small Parcel,AMZ,25.40 x 6.10 x 17.10 cm,1.06,N/A,"Oct 7, 2023",,No,30,Amazon
Eubos Skin Rest,B002WDQ2DM,Wash,https://www.amazon.de/dp/B002WDQ2DM?psc=1,https://m.media-amazon.com/images/I/61d8EuBNzBL._SY355_.jpg,EUBOS,10.45,"5,065",214,100,"76,680.77","2,186.91",15,N/A,N/A,5.6,22,4.6,186,9,1,Amazon,,Extra Large Envelope,AMZ,17.70 x 4.30 x 5.40 cm,0.17,N/A,"Nov 10, 2009",,No,197,Amazon
"Neuroderm Almond Oil Bath, 200 ml - Medical Bath Oil for Dry Skin and Treatment for Eczema, Psoriasis & Itching | Skin Soothing Bath Additive with Natural Almond Oil",B00EXVBBTQ,Wash,https://www.amazon.de/dp/B00EXVBBTQ?psc=1,https://m.media-amazon.com/images/I/714L7cdu+sL._AC_SY355_.jpg,InfectoPharm,11.56,3,2,N/A,42.95,27.98,165,N/A,N/A,4.24,13,4.7,339,1,0,Schongau-apo,,Large Envelope,MFN,4.00 x 5.00 x 10.00 cm,0.28,N/A,"Dec 14, 2012",,No,163,Schongau-apo
"E45 Bath Oil 500 ml – Badeöl Weichmacher, um trockene Haut mit Feuchtigkeit zu versorgen – Seifenfrei und parfümfrei Weichmachendes Bade- und Duschöl Duschgel - Dermatologisch getestet",B0CQ8MCFWP,Oil,https://www.amazon.de/dp/B0CQ8MCFWP?psc=1,https://m.media-amazon.com/images/I/51OAVJtiPwL._SY355_.jpg,E45,8.99,111,111,50,982.1,982.12,184,N/A,SE,3.8,1,4.4,210,6,2,E-Healthcare,,Extra Large Envelope,FBA,19.90 x 4.40 x 8.40 cm,0.48,N/A,"Dec 14, 2023",,No,31,E-Healthcare
"NEURODERM Mandelölbad, 500 ml – Medizinisches Badeöl für trockene Haut und zur Behandlung bei Neurodermitis, Schuppenflechte & Juckreiz | Hautberuhigender Badezusatz mit natürlichem Mandelöl",B00EXVBB2I,Oil,https://www.amazon.de/dp/B00EXVBB2I?psc=1,https://m.media-amazon.com/images/I/712MKYUwIVL._AC_SY355_.jpg,InfectoPharm,19.81,4,1,N/A,59.54,19.99,190,N/A,DE,5.66,17,4.7,339,1,0,Schongau-apo,,Large Envelope,MFN,4.00 x 5.00 x 10.00 cm,0.54,N/A,"Sep 27, 2012",,No,166,Schongau-apo
Meditrade Gentle Med® Ölbad 3 x 500 ml Flasche,B07CLT336K,Oil,https://www.amazon.de/dp/B07CLT336K?psc=1,"https://m.media-amazon.com/images/I/61A9a9DOztL._AC_SX355_PIbundle-3,TopRight,0,0_SH20_.jpg",Meditrade,18,22,22,N/A,382.96,382.96,46,N/A,DE,7.17,4,4.4,49,6,0,Maskmedicare,,Small Parcel,MFN,23.00 x 19.00 x 7.00 cm,1.6,N/A,"Apr 24, 2018",,No,99,Maskmedicare
Linola Fett N Ölbad 200 ml,B00EXE7FVG,Oil,https://www.amazon.de/dp/B00EXE7FVG?psc=1,https://m.media-amazon.com/images/I/51iPD9+WrYL._AC_SY355_.jpg,Linola,9.73,33,33,N/A,380.78,380.82,26,N/A,DE,N/A,10,4.6,23,1,0,sternapo,,N/A,MFN,N/A,N/A,N/A,"Jul 9, 2013",,No,156,sternapo
"Spitzner Ölbad Sensitive 1000 ml – dermatologisch getestetes Ölbad für trockene Haut, intensiv rückfettend, hergestellt in Arzneibuchqualität",B01FDNL5SY,Oil,https://www.amazon.de/dp/B01FDNL5SY?psc=1,https://m.media-amazon.com/images/I/51tgfpoHsFL._SY355_.jpg,spitzner,36.95,9,9,N/A,347.37,347.36,141,N/A,DE,9.88,3,4.7,62,3,0,Aqua-Saar GmbH,,Small Parcel,MFN,29.00 x 10.40 x 12.90 cm,0.99,N/A,"Jul 22, 2010",,No,192,Aqua-Saar GmbH
Meditrade Gentle Med® Ölbad 6 x 500 ml Flasche | 00992D,B07CM9D341,Oil,https://www.amazon.de/dp/B07CM9D341?psc=1,"https://m.media-amazon.com/images/I/51tWtVjEKjL._SY355_PIbundle-6,TopRight,0,0_AA355SH20_.jpg",Meditrade,27.18,6,6,N/A,175.42,175.4,55,N/A,DE,8.98,3,4.6,27,1,0,Novaprax GmbH,,Standard Parcel,MFN,29.00 x 20.00 x 15.00 cm,3.5,N/A,"Apr 24, 2018",,No,99,Novaprax GmbH
"Meditrade 00992D Gentle Med Ölbad, 500 mL Flasche",B00UVPGU94,Oil,https://www.amazon.de/dp/B00UVPGU94?psc=1,https://m.media-amazon.com/images/I/51tWtVjEKjL._SX342_.jpg,Meditrade,9.47,7,7,N/A,61.78,61.77,49,N/A,DE,3.19,14,4.3,114,1,1,Senocare,,Large Envelope,MFN,19.80 x 3.80 x 10.00 cm,0.48,N/A,"Jul 16, 2014",,No,144,Senocare
"frei öl HautpflegeÖlbad mit hochwertigen pflanzlichen Ölen, feuchtigkeitsspendend rückfettend entspannt und beruhigt extrem trockene und sensible Haut, vegan, Körperöl, 200 ml",B000V3KJHA,Oil,https://www.amazon.de/dp/B000V3KJHA?psc=1,"https://m.media-amazon.com/images/I/51mzrSHz0cL._AC_SY355_PIbundle-10,TopRight,0,0_SH20_.jpg",frei öl,7.19,182,182,50,"1,244.43","1,244.41",175,"6,528",AMZ,3.66,9,4.6,235,6,3,Amazon,Kosmetik,Extra Large Envelope,AMZ,15.20 x 4.70 x 4.70 cm,0.21,N/A,"Aug 29, 2007",,No,227,Amazon
"La Roche Posay Lipikar AP+ Dusch- und Badeöl für juckende, trockene oder zu Neurodermitis neigende Haut, hydratisierend mit Aqua Posae Filiformis, Niacinamid und Sheabutter, Nachfüllpack, 400 ml",B08M5T2KCW,Oil,https://www.amazon.de/dp/B08M5T2KCW?psc=1,https://m.media-amazon.com/images/I/71yz3Z2b8KL._SX342_.jpg,La Roche-Posay,11.53,126,126,N/A,"2,044.60","2,044.61",194,"8,737",N/A,5.2,5,4.7,987,7,36,,Kosmetik,Extra Large Envelope,MFN,17.80 x 5.40 x 12.30 cm,0.44,N/A,"Oct 29, 2020",,No,69,
"Eucerin Ph5 Duschgel und Badeöl, 1000 ml",B0F1W6393T,Oil,https://www.amazon.de/dp/B0F1W6393T?psc=1,https://m.media-amazon.com/images/I/51pBl9Z2vRL._SY355_.jpg,Eucerin,24.73,24,24,N/A,581.59,581.58,40,"9,620",AMZ,8.16,1,4.7,86,1,13,Amazon,Kosmetik,Small Parcel,AMZ,24.20 x 6.50 x 10.70 cm,1.14,N/A,"Jan 24, 2025",,No,18,Amazon
dline NOB-NutrientÖlBad Duschöl Badeöl vom Pflegeprofi | 200ml Flasche | Lipidgehalt 77% | Ölbad Badezusatz | Wellness für trockene Haut | Panthenol Glycerin Erdnussöl Sojaöl Mandelöl Jojobaöl,B078HYMY5Y,Oil,https://www.amazon.de/dp/B078HYMY5Y?psc=1,https://m.media-amazon.com/images/I/61VgHdUbA9L._SY355_.jpg,dline,14.49,7,7,N/A,98.44,98.42,192,N/A,DE,5.38,1,4.1,17,7,0,dline GmbH Deutschland,,Extra Large Envelope,FBA,18.60 x 4.90 x 14.70 cm,0.22,N/A,"Dec 20, 2017",,No,103,dline GmbH Deutschland
Naïf - Mildes Badeöl für Baby und Kind - 0% Parfüm - Babypflege - Baden - Badeöl trockene Haut - Inhaltsstoffe auf natürlicher Basis - Vegan - 100ml,B0FL8H9CHS,Oil,https://www.amazon.de/dp/B0FL8H9CHS?psc=1,https://m.media-amazon.com/images/I/51Q1QyiVwyL._SY355_.jpg,Naïf,10.99,136,76,50,"1,541.11",840.5,148,797,AMZ,5.42,1,4.5,88,6,2,Amazon,Baby,Large Envelope,AMZ,12.40 x 3.50 x 3.60 cm,0.11,N/A,"Aug 5, 2025",,No,11,Amazon
