Display Order,Product Details,ASIN,Segment,URL,Image URL,Brand,Price  £,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  £,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
72,"Uriage Shower Oil 1L - Face & Body Wash - Dry & Sensitive Skin - Cleanses, Nourishes, Prevents Dryness - 25% Glycerin & Extra-Rich Agents - Physiological pH - Soap-Free",B0752S69DK,Oil,https://www.amazon.co.uk/dp/B0752S69DK?psc=1,https://m.media-amazon.com/images/I/7100O6bjE-L._AC_SY355_.jpg,Uriage,20.83,777,102,N/A,"12,232.39","2,423.88",168,"5,266",GB,6.55,7,4.7,"3,315",8,70,HealthBeautyCare,Beauty,Small Parcel,MFN,23.80 x 8.10 x 8.31 cm,1.16,N/A,"Jun 15, 2017",,No,109,HealthBeautyCare
28,"HYDROMOL Bath & Shower 1000ML Emollient- Treatment of Dry Skin Conditions-Eczema, Ichthyosis and SENILE Pruritus. - 1000ML",B00JNAXSWU,Wash,https://www.amazon.co.uk/dp/B00JNAXSWU?psc=1,https://m.media-amazon.com/images/I/21ch-9oR7QL._AC_.jpg,hydromol,15.82,111,111,100,"2,142.59","2,142.60",122,"21,666",GB,6.92,4,4.6,102,1,0,HealthForY0u,Beauty,Small Parcel,MFN,24.00 x 9.91 x 9.91 cm,1.64,N/A,"Dec 31, 2011",,No,175,HealthForY0u
20,"QV Bath Oil (250 ml) Moisturising Bath Soak for Sensitive Skin, Relief from Dry Itchy Skin, Gentle pH Balanced Formula, Fragrance Free, Soap Free, Non Greasy, Noncomedogenic Bath Soak",B009P41AJW,Oil,https://www.amazon.co.uk/dp/B009P41AJW?psc=1,https://m.media-amazon.com/images/I/617yGiX-c4L._AC_SY355_.jpg,QV,4.37,"1,009",315,200,"8,654.61","2,101.10",183,"4,319",AMZ,2.88,4,4.5,826,8,8,Amazon,Beauty,Large Envelope,AMZ,14.50 x 3.80 x 8.20 cm,0.24,N/A,"Oct 21, 2012",,No,165,Amazon
60,Advanced Seborrheic Dermatitis Face Cream by HAIRO RELIEF | 100ml cream for seborrheic dermatitis,B0CYS1Y58T,Cream,https://www.amazon.co.uk/dp/B0CYS1Y58T?psc=1,https://m.media-amazon.com/images/I/61+TfWx8BXL._AC_SY355_.jpg,HAIR O,19.99,100,100,50,"2,007.12","2,007.14",97,"35,008",GB,6.51,1,4.2,94,6,0,Visit the HAIROBODY Store,Beauty,Large Envelope,FBA,13.20 x 3.40 x 3.60 cm,0.11,N/A,"Mar 21, 2024",,No,28,Visit the HAIROBODY Store
30,"Healpsorin Emollient Balm: Eczema Cream for Face. Itch Relief Cream Helps Repair Skin Barrier for Conditions Such as Eczema, Psoriasis & Dermatitis",B09W9YXSR1,Cream,https://www.amazon.co.uk/dp/B09W9YXSR1?psc=1,https://m.media-amazon.com/images/I/615BIMjnE8L._AC_SY355_.jpg,Dermz,18.33,"1,086",82,50,"17,513.05","1,813.29",147,"4,571",GB,6.24,1,4.2,447,6,0,Dermz Laboratories,Beauty,Extra Large Envelope,FBA,18.30 x 5.70 x 5.70 cm,0.28,N/A,"Mar 23, 2022",,No,52,Dermz Laboratories
38,"AproDerm® Gel 500g Pump – Highly Moisturising and Protective Gel; Suitable for Dry Skin, Dermatitis, Eczema and Psoriasis; Vegan",B01MTOCJP4,Cream,https://www.amazon.co.uk/dp/B01MTOCJP4?psc=1,https://m.media-amazon.com/images/I/51myVkAxUYL._AC_SY355_.jpg,AproDerm,7.82,184,184,100,"1,757.23","1,757.24",128,"20,069",GB,4.59,7,4.4,428,7,1,121Pharmacy,Beauty,Small Parcel,MFN,20.70 x 6.90 x 7.00 cm,0.58,N/A,"Nov 1, 2016",,No,116,121Pharmacy
62,"BioGaia Aldermis Probiotic Ointment | For Dry, Sensitive Atopic-prone Skin | Supports Baby’s Skin Microbiome | Contains Patented L. Reuteri & Plant-based Oils | Lactobacillus | Fragrance-free | 23 g",B0FMS7537H,Cream,https://www.amazon.co.uk/dp/B0FMS7537H?psc=1,https://m.media-amazon.com/images/I/61-dqPWn5jL._AC_SY355_.jpg,BioGaia,25,70,70,50,"1,750.66","1,750.66",198,"21,418",SE,6.51,1,4.3,14,10,1,BioGaia Official,Health & Personal Care,Large Envelope,FBA,11.20 x 2.90 x 3.10 cm,0.03,N/A,"Aug 18, 2025",,No,11,BioGaia Official
30,"Balneum Plus Bath Additive - Bath Oil with Lauromacrogols & SOYA Oil for Intensive Hydration, Softening & Soothing of Itchy & Dry Skin, Relaxing Bath Soak for Women & Men, 500ml (Packing May Vary)",B006EHZSDM,Oil,https://www.amazon.co.uk/dp/B006EHZSDM?psc=1,https://m.media-amazon.com/images/I/718uKXkyn1L._AC_SY355_.jpg,Balneum,6.09,210,210,100,"1,684.86","1,684.84",196,"18,936",GB,3.09,21,4.6,241,7,3,DerixOnline,Beauty,Small Parcel,MFN,19.60 x 7.00 x 7.20 cm,0.54,N/A,"May 12, 2008",,No,218,DerixOnline
29,"Balneum Medicinal Bath Oil - Nourishing SOYA Oil Emollient for Healthy Skin - Moisturises, Hydrates and Protects - Suitable for Dry Skin Conditions - for Men and Women - 500ml",B001PML7RW,Oil,https://www.amazon.co.uk/dp/B001PML7RW?psc=1,https://m.media-amazon.com/images/I/81uuinKoI4L._AC_SY355_.jpg,Balneum,8.32,157,157,100,"1,568.28","1,568.27",175,"16,658",GB,3.89,15,4.6,419,4,0,Direct Care Ltd,Beauty,Small Parcel,MFN,19.50 x 6.90 x 7.30 cm,0.54,N/A,"Jun 8, 2009",,No,205,Direct Care Ltd
48,Dexeryl Emollient Creme Dry Skin 500ml – Pack Of 2,B089ZQPTKN,Cream,https://www.amazon.co.uk/dp/B089ZQPTKN?psc=1,"https://m.media-amazon.com/images/I/51pepRWpO-L._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg",DEXERYL,18.32,65,65,50,"1,516.26","1,516.25",50,"36,062",GB,6.4,9,4.6,302,1,2,Direct Care Ltd,Beauty,Small Parcel,MFN,24.20 x 6.40 x 15.30 cm,1.14,N/A,"Jun 11, 2020",,No,73,Direct Care Ltd
63,"DermoTIS Sulphur 7% Cream for Oily, Acne, Seborrheic Skin Care, Removes Skin Seborrheic Scales, Exfoliating Properties, Face and Body , Unisex",B07N31BJY9,Cream,https://www.amazon.co.uk/dp/B07N31BJY9?psc=1,https://m.media-amazon.com/images/I/51j-uOeDSgL._AC_SY355_.jpg,TIS farmaceutic,8.32,143,143,100,"1,425.46","1,425.47",142,"17,713",RO,4.24,1,4.2,686,7,4,Ultra Effective,Beauty,Extra Large Envelope,FBA,11.90 x 4.20 x 4.20 cm,0.06,N/A,"Jan 24, 2019",,No,90,Ultra Effective
52,"Anti Fungal Skin Cream，Psoriasis and Eczema Soothing Ointment, Dermatitis and Anti-Itch Ointment for Dry, Itchy, Rough, Peeling Skin, Fungal Infections Rapid Absorption Repair",B0FDL5CBVD,Cream,https://www.amazon.co.uk/dp/B0FDL5CBVD?psc=1,https://m.media-amazon.com/images/I/71LTK6klC4L._AC_SY355_.jpg,MINSHZEE,6.66,182,182,100,"1,317.38","1,317.39",175,"16,488",CN,1.92,1,3.8,25,7,3,zhouzuojin,Health & Personal Care,Standard Envelope,FBA,12.70 x 2.20 x 3.20 cm,0.03,N/A,"Mar 27, 2026",,No,4,zhouzuojin
38,ISDIN Nutratopic Pro-AMP Protective facial cream (50ml) | Helps improve all the symptoms associated with atopic skin,B00D3HXTBO,Cream,https://www.amazon.co.uk/dp/B00D3HXTBO?psc=1,https://m.media-amazon.com/images/I/71O-b+F0mJL._AC_SX342_.jpg,,18.69,60,60,N/A,"1,189.19","1,189.19",116,"8,496",ES,6.46,2,4.7,"1,843",1,17,Amazon,Baby Products,Large Envelope,MFN,11.40 x 4.00 x 5.10 cm,0.06,N/A,"Dec 10, 2011",,No,175,Amazon
