Display Order,Product Details,ASIN,Segment,URL,Image URL,Brand,Price  €,Parent Level Sales,ASIN Sales,Recent Purchases,Parent Level Revenue,ASIN Revenue,Title Char. Count,BSR,Seller Country/Region,Fees  €,Active Sellers,Ratings,Review Count,Images,Review velocity,Buy Box,Category,Size Tier,Fulfillment,Dimensions,Weight,ABA Most Clicked,Creation Date,Sponsored,Best Seller,Seller Age (mo),Seller
36.,"SVR - Topialysis Cleansing Balm - Soothing cleanser without sulfate - For very dry to atopic skin - Cotton & coconut oils, niacinamide, prebiotics - 400 ml",B06VY3WFBX,Wash,https://www.amazon.fr/dp/B06VY3WFBX?psc=1,https://m.media-amazon.com/images/I/61kFTOnG+kL._AC_SY355_.jpg,SVR,17.89,276,198,N/A,"4,124.1","3,061.79",155,"8,026",N/A,7.4,1,4.6,494,6,N/A,,Beauty,Extra Large Envelope,FBA,19.20 x 5.90 x 6.00 cm,0.49,N/A,"Feb 20, 2017",,No,110,
37.,Pranarôm Aromaself Neutral Bio Cleansing Gel for Face - Body and Hair 500 ml,B09HCPXQ7M,Other,https://www.amazon.fr/dp/B09HCPXQ7M?psc=1,https://m.media-amazon.com/images/I/61gIiLsuvKL._AC_SY355_.jpg,Pranarôm,7.2,556,344,100,"3,719.69","2,515.1",76,"1,387",AMZ,6.37,1,4.6,290,1,7,Amazon,Beauty,Small Parcel,AMZ,17.90 x 6.70 x 6.80 cm,0.54,N/A,"Sep 28, 2021",,No,55,Amazon
38.,"SVR - Topialysis Gel Lavant - Gentle protective anti-drying cleanser - For dry and sensitive skin - Vegetable glycerin, Omega 3-6-10-400ml",B09SWW1S9K,Wash,https://www.amazon.fr/dp/B09SWW1S9K?psc=1,https://m.media-amazon.com/images/I/61ySc3QU2yL._AC_SY355_.jpg,SVR,9,"1,780",310,100,"16,975.65","2,834.45",138,450,FR,5.03,1,4.5,"1,406",3,57,Laboratoire SVR,Beauty,Extra Large Envelope,FBA,19.10 x 5.80 x 5.80 cm,0.46,N/A,"Feb 19, 2022",,No,50,Laboratoire SVR
45.,"DEXECLEAR by DEXERYL Anti-Blemish Foaming Gel, 2-in-1: Cleans & Reduces Pimples - Salicylic Acid - Soap Free, Fragrance Free - Face & Body - Acne-prone Oily Skin, 400 ml",B0FQV35VVG,Wash,https://www.amazon.fr/dp/B0FQV35VVG?psc=1,https://m.media-amazon.com/images/I/51B4U+DMxRL._AC_SY355_.jpg,DEXERYL,12.99,"1,092",972,600,"13,729.61","12,613.2",169,556,FR,7.66,1,4.5,123,8,20,MyHomeBoutique,Beauty,Extra Large Envelope,FBA,20.00 x 5.70 x 6.90 cm,0.45,N/A,"Sep 11, 2025",,No,7,MyHomeBoutique
46.,"NIVEA Nourishing Shower Oil (1 x 200 ml), Nourishing Shower Gel Vitamin E and Natural Oils, Body Wash Gel, Feeling Skin Nourished & Radiant Health, All Skin Types",B00PBJB766,Wash,https://www.amazon.fr/dp/B00PBJB766?psc=1,https://m.media-amazon.com/images/I/61aYeeg0G6L._AC_SY355_.jpg,NIVEA,3.5,669,612,300,"3,607.02","2,294.36",162,"1,257",AMZ,4.26,9,4.4,984,7,29,Amazon,Beauty,Large Envelope,AMZ,14.30 x 3.10 x 7.00 cm,0.21,N/A,"Nov 7, 2014",,No,137,Amazon
51.,DOVE - Shower Gel - Moisturizing Essential - Gently cleanses and softens the skin - Dermatologically tested - 0% Sulfate (promo pack of 2 x 450 ml),B0D1CVD3PL,Wash,https://www.amazon.fr/dp/B0D1CVD3PL?psc=1,"https://m.media-amazon.com/images/I/61fCtKDNuxL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg",Dove,6.5,"2,065","1,116",700,"12,379.27","7,119.2",147,318,AMZ,7.38,3,4.6,589,7,49,Amazon,Beauty,Small Parcel,AMZ,22.50 x 8.70 x 9.30 cm,1,N/A,"Apr 10, 2024",,No,24,Amazon
57.,BIODERMA Atoderm Shower Oil - Soothing and Anti-Irritation Cleanser - Immediate Comfort From Use and 24 Hours of Hydration - Very Dry to Irritated Sensitive Skin - Pump Bottle 1 Litre,B00ZY65OSI,Wash,https://www.amazon.fr/dp/B00ZY65OSI?psc=1,https://m.media-amazon.com/images/I/615ZenpkpGL._AC_SY355_.jpg,Bioderma,16.94,71,71,N/A,"1,159.5","1,159.29",183,"8,033",ES,8.31,12,4.6,"30,214",8,260,Dermofarma,Beauty,Small Parcel,MFN,21.50 x 7.80 x 10.50 cm,1.17,N/A,"Jun 18, 2015",,No,130,Dermofarma
9.,"Topicrem - Ultra-Hydratant, Huile de Douche - Nettoie, Nourrit, Protège - Gel Douche Visage et Corps pour Peaux Sensibles, Sèches, Bébés, Enfants et Adultes - Fabrication Française - 1000 ml",B0CBCLCTCT,Wash,https://www.amazon.fr/dp/B0CBCLCTCT?psc=1,https://m.media-amazon.com/images/I/61daTKrs1TL._AC_SY355_.jpg,Topicrem,9.89,"1,736","1,736","1,000","15,293.92","15,279.48",190,438,AMZ,6.66,13,4.5,407,5,53,Amazon,Beauty,Small Parcel,AMZ,27.00 x 8.60 x 8.70 cm,1.1,N/A,"Jul 7, 2023",,No,33,Amazon
32.,"SVR - Topialysis Cleansing Oil - 24H Anti-Scratch Relipidant Cleansing Oil - For dry to atopic skin - Omega 3-6-9, Niacinamide, Prebiotics - 400ml",B09M5WPSNQ,Wash,https://www.amazon.fr/dp/B09M5WPSNQ?psc=1,https://m.media-amazon.com/images/I/61FscWl9j1L._AC_SY355_.jpg,SVR,17.99,"1,208",259,N/A,"22,107.24","3,885.03",146,818,FR,7.11,1,4.6,"1,514",2,N/A,Cosmeco,Beauty,Extra Large Envelope,FBA,18.10 x 5.70 x 5.80 cm,0.47,N/A,"May 7, 2021",,No,59,Cosmeco
50.,"Atoderm Cleansing Oil | Immediate Hydration and Comfort | Intensely Nourishes | Cleans, Relipides and Soothes Irritations | Very Good Tolerance | Made in France | Pack of 2 x 1L",B0CXTMQ54T,Wash,https://www.amazon.fr/dp/B0CXTMQ54T?psc=1,https://m.media-amazon.com/images/I/71NCI03jdgL._AC_SY355_.jpg,PARAVOSTRA,49.06,79,79,50,"3,931.09","3,930.9",177,"8,950",FR,15.16,1,4.7,139,2,8,WEB-MARKET,Beauty,Small Parcel,FBA,22.00 x 7.90 x 21.30 cm,2.35,N/A,"Mar 12, 2024",,No,25,WEB-MARKET
51.,"Topicrem - Ultra-Hydratant, Huile de Douche - Nettoie, Nourrit, Protège - Gel Douche Visage et Corps pour Peaux Sensibles, Sèches, Bébés, Enfants et Adultes - Fabrication Française - 500 ml",B0CBCNJSDD,Wash,https://www.amazon.fr/dp/B0CBCNJSDD?psc=1,https://m.media-amazon.com/images/I/61daTKrs1TL._AC_SY355_.jpg,Topicrem,9,125,125,100,"1,128.84","1,128.8",189,"3,226",AMZ,5.03,8,4.6,155,6,15,Amazon,Beauty,Small Parcel,AMZ,20.30 x 6.10 x 6.30 cm,0.57,N/A,"Jul 7, 2023",,No,33,Amazon
55.,"La Roche-Posay | Lipikar Routine | AP+ Cleansing Oil & Balm AP+M | Repairs, Soothes & Moisturizes | Suitable for Dry, Very Dry & Atopic Skin | From Birth | 400ml x 2",B0FFTH6ZJX,Wash,https://www.amazon.fr/dp/B0FFTH6ZJX?psc=1,https://m.media-amazon.com/images/I/71WAENV-ksL._AC_SY355_.jpg,La Roche-Posay,56.79,66,66,N/A,"3,754.41","3,754.28",165,"9,217",FR,13.24,1,4.2,10,8,0,Pharmaco,Beauty,Extra Large Envelope,FBA,20.50 x 6.00 x 13.00 cm,0.8,N/A,"Jun 27, 2025",,No,10,Pharmaco
57.,"Nourishing Shower Oil with Argan Oil, 500 ml",B0DWFYVR89,Check,https://www.amazon.fr/dp/B0DWFYVR89?psc=1,https://m.media-amazon.com/images/I/51pW9YCrGWL._AC_SY355_.jpg,Corine de Farme,3.55,418,418,200,"1,482.7","1,478.4",44,"2,111",AMZ,4.26,4,4.7,109,3,14,Amazon,Beauty,Extra Large Envelope,AMZ,20.10 x 4.10 x 8.30 cm,0.57,N/A,"Feb 7, 2025",,No,14,Amazon
60.,La Roche-Posay - Lipikar AP+ Cleansing Oil - Anti-irritation and Anti-scraping Shower Oil Refill - Dry skin with atopic tendency and eczema - Based on Shea Butter and Niacinamide,B08M5T2KCW,Wash,https://www.amazon.fr/dp/B08M5T2KCW?psc=1,https://m.media-amazon.com/images/I/71WR31LNhbL._AC_SX342_.jpg,La Roche-Posay,17.14,64,64,N/A,"1,084.38","1,083.69",178,"12,738",N/A,7.29,3,4.7,846,16,43,,Beauty,Extra Large Envelope,MFN,17.80 x 5.40 x 12.30 cm,0.44,N/A,"Sep 1, 2022",,No,43,
61.,BIODERMA Atoderm Shower Oil - Soothing and Anti-Irritation Cleanser - Immediate Comfort From Use and 24 Hours of Hydration - Very Dry to Irritated Sensitive Skin - Pump Bottle 500ml,B0CY3QBYQR,Wash,https://www.amazon.fr/dp/B0CY3QBYQR?psc=1,https://m.media-amazon.com/images/I/61TyxMNn9PL._AC_SY355_.jpg,Bioderma,16.5,67,67,N/A,"1,794.59","1,794.09",181,"14,290",PT,10.27,1,4.5,"2,006",8,120,Healtsy,Beauty,Small Parcel,MFN,21.60 x 7.50 x 10.70 cm,1.16,N/A,"Sep 22, 2024",,No,19,Healtsy
64.,"Cleansing Oil | Daily Hygiene Care | Cleans, Nourishes & Protects | 100% Tolerance | High Hydration | Soap-Free Care | Pediatric Tested | Pack of 2 x 1L",B0CZF5FKG9,Check,https://www.amazon.fr/dp/B0CZF5FKG9?psc=1,"https://m.media-amazon.com/images/I/71nkQU1LkJL._AC_SY355_PIbundle-2,TopRight,0,0_SH20_.jpg",PARAVOSTRA,50.19,22,22,N/A,"1,090.92","1,090.74",152,"15,138",FR,15.33,1,4.9,25,2,3,WEB-MARKET,Baby Products,Small Parcel,FBA,23.70 x 8.40 x 17.10 cm,2.31,N/A,"Mar 29, 2024",,No,25,WEB-MARKET
67.,Erborian - Centella Cleansing - Huile/Gel démaquillante pour visage à la centella asiatica - Tous types de peaux - Soin cosmétique Coréen,B09ZRVSHS1,Check,https://www.amazon.fr/dp/B09ZRVSHS1?psc=1,https://m.media-amazon.com/images/I/41YfbFajeoL._AC_SX342_.jpg,Erborian,8.8,"3,475",269,100,"68,383.59","2,803.82",137,111,AMZ,2.96,1,4.4,826,6,N/A,Amazon,Beauty,Large Envelope,AMZ,9.30 x 2.60 x 2.70 cm,0.04,N/A,"Jul 8, 2022",,No,45,Amazon
1.,Eau Précieuse - My Essential 3 Face Care Kit - Purifying Lotion - Cleansing Gel - Anti-Bleach Care + 1 Free Konjac Sponge,B0BS9QL7CX,Check,https://www.amazon.fr/dp/B0BS9QL7CX?psc=1,https://m.media-amazon.com/images/I/71eDSa-M1TL._AC_SY355_.jpg,Eau Précieuse,22.18,158,158,N/A,"4,455.75","4,454.94",121,"5,969",AMZ,9.22,1,4.5,362,7,9,Amazon,Beauty,Small Parcel,AMZ,23.30 x 7.00 x 21.60 cm,0.83,N/A,"Jan 13, 2023",Sponsored Brand,No,39,Amazon
3.,Eau Précieuse - Clearskin Special Edition Purifying Lotion - Care for acne-prone skin - Triple action: purifies the skin - tightens pores - removes excess sebum - 375 mL,B0DHHGKPFP,Cream,https://www.amazon.fr/dp/B0DHHGKPFP?psc=1,https://m.media-amazon.com/images/I/71FCVk2B9iL._AC_SY355_.jpg,Eau Précieuse,8.79,628,628,N/A,"6,169.42","6,163.19",169,336,AMZ,5.11,1,4.7,458,5,14,Amazon,Beauty,Extra Large Envelope,AMZ,17.90 x 5.30 x 5.40 cm,0.42,N/A,"Sep 19, 2024",Sponsored Brand,No,19,Amazon
68.,FastiSol Decking Cleaner Stone Concrete Tile Cleaner Degreases Soils Dirty Pollution and Removes Green and Black Stains in 40 Minutes,B07KZTFS6H,Check,https://www.amazon.fr/dp/B07KZTFS6H?psc=1,https://m.media-amazon.com/images/I/61qS+F7XOfL._AC_SY355_.jpg,TECH N'FAST,37.59,252,252,100,"9,460.49","9,460.36",133,889,FR,9.27,1,4.4,27,6,5,DistriPro,Industrial & Scientific,N/A,MFN,N/A,N/A,N/A,"Mar 29, 2017",Sponsored Brand Video,No,109,DistriPro
34.,"DEXECLEAR by DEXERYL Anti-Blemish Foaming Gel, 2-in-1: Cleans & Reduces Pimples - Salicylic Acid - Soap Free, Fragrance Free - Face & Body - Acne-prone Oily Skin, 200 ml",B0G48XYVSM,Wash,https://www.amazon.fr/dp/B0G48XYVSM?psc=1,https://m.media-amazon.com/images/I/51zT7Wdnp5L._AC_SY355_.jpg,DEXERYL,9.99,"1,092",120,50,"13,729.61","1,105.73",169,556,FR,4.76,1,4.5,123,7,15,MyHomeBoutique,Beauty,Extra Large Envelope,FBA,16.70 x 4.10 x 4.10 cm,0.23,N/A,"Nov 27, 2025",,No,5,MyHomeBoutique
35.,"La Roche-Posay, Lipikar AP+MAX Triple Repairing Balm, 72H Relief, Anti-Itching, Anti-Scratch, Shea Butter, Ideal for Dry Atopic Skin, 200 ml",B0FTFSPMSM,Cream,https://www.amazon.fr/dp/B0FTFSPMSM?psc=1,https://m.media-amazon.com/images/I/71uWVB1lZlL._AC_SY355_.jpg,La Roche-Posay,22.68,58,58,N/A,"1,012.02","1,011.78",140,"1,767",AMZ,8.11,1,5,2,1,1,Amazon,Baby Products,Extra Large Envelope,AMZ,16.20 x 4.70 x 7.80 cm,0.21,N/A,"May 3, 2024",,No,23,Amazon
36.,"Uriage Xemose PSO Soothing Concentrate - Psoriatic Prone Skin - Shea Butter - Soothes Itching, Helps Remove Plaques - Fast Absorption - Convenient - Fragrance Free - 150ml",B09RMV6CV3,Check,https://www.amazon.fr/dp/B09RMV6CV3?psc=1,https://m.media-amazon.com/images/I/610ICqgjVTL._AC_SY355_.jpg,Uriage,18.45,285,285,100,"5,254.31","5,254.18",171,"3,090",CH,7.49,3,4.5,147,6,13,Skincare Expert France,Beauty,Extra Large Envelope,FBA,18.00 x 5.40 x 6.80 cm,0.18,N/A,"Apr 8, 2022",,No,48,Skincare Expert France
10.,Natessance coconut dry oil 100 ml,B00D39015O,Check,https://www.amazon.fr/dp/B00D39015O?psc=1,https://m.media-amazon.com/images/I/51szWCnpaFL._AC_SY355_.jpg,Natessance,7.49,169,169,50,"1,266.75","1,264.91",33,"4,945",AMZ,4.91,1,4.4,385,2,2,Amazon,Beauty,Extra Large Envelope,AMZ,13.70 x 5.80 x 6.40 cm,0.21,N/A,"May 30, 2013",,No,155,Amazon
17.,"WELEDA Skin Food Sublimating Dry Oil - Normal to Dry Skin, Biphase Spray Body & Face Moisturizing, Fast Absorption Without Oily Film, Organic Calendula & Organic Jojoba Oil, Vegan NATRUE, 100ml",B0BZ4SFPYB,Check,https://www.amazon.fr/dp/B0BZ4SFPYB?psc=1,https://m.media-amazon.com/images/I/51FCWnygMAL._AC_SY355_.jpg,Weleda,12.95,76,76,50,"1,325.44","1,325.23",193,"7,397",AMZ,6.33,1,4.4,916,6,30,Amazon,Beauty,Extra Large Envelope,AMZ,15.30 x 4.10 x 4.20 cm,0.13,N/A,"Apr 1, 2023",,No,36,Amazon
18.,"Bi-Oil Skin Care Oil - Specialized Care for Stretch Marks, Scars, Dry Skin and Irregular Skin - 1 x 60 ml",B07YNZFVN3,Check,https://www.amazon.fr/dp/B07YNZFVN3?psc=1,https://m.media-amazon.com/images/I/61YpJ+iT3RL._AC_SY355_.jpg,Bio-Oil,9.98,"3,919","1,396",500,"64,797.76","13,811.9",105,100,AMZ,5.11,1,4.6,"10,432",6,61,Amazon,Beauty,Extra Large Envelope,AMZ,11.00 x 4.40 x 4.60 cm,0.08,N/A,"Sep 11, 2019",,No,79,Amazon
19.,"Corine de Farme - Glitter Oil for Body, Face and Hair - Beauty Sun Care - Skin Enhances - Monoi from Tahiti Perfumed - Paraben Free - 150ml - Made in France",B0BXF9QM2X,Other,https://www.amazon.fr/dp/B0BXF9QM2X?psc=1,https://m.media-amazon.com/images/I/71hzhk+54dL._AC_SY355_.jpg,Corine de Farme,6.5,284,284,100,"1,847.3","1,847.13",156,"2,895",AMZ,4.48,1,4.4,426,8,N/A,Amazon,Beauty,Large Envelope,AMZ,17.50 x 3.00 x 5.50 cm,0.24,N/A,"Mar 3, 2023",,No,37,Amazon
20.,Natessance Shea Oil 100 ml,B00V4G0IQK,Check,https://www.amazon.fr/dp/B00V4G0IQK?psc=1,https://m.media-amazon.com/images/I/51uqnvbfvVL._AC_SY355_.jpg,Natessance,7.09,164,164,50,"1,150.05","1,149.17",26,"5,672",AMZ,4.88,1,4.5,402,2,4,Amazon,Beauty,Extra Large Envelope,AMZ,13.46 x 5.08 x 6.35 cm,0.2,N/A,"Mar 24, 2015",,No,133,Amazon
21.,CATTIER Sublime Alchemy Multi-Purpose Oil - Organic - 100 ml,B01BLKUUKM,Check,https://www.amazon.fr/dp/B01BLKUUKM?psc=1,https://m.media-amazon.com/images/I/61aXQofLiPL._AC_SY355_.jpg,CATTIER,12.49,115,115,50,"1,440.04","1,438.74",60,"5,961",AMZ,7.25,1,4.5,346,3,0,Amazon,Beauty,Large Envelope,AMZ,16.20 x 3.60 x 3.70 cm,0.14,N/A,"Feb 9, 2016",,No,122,Amazon
22.,"JOJOBA Organic Oil 150 ml - Cosmos Organic - Planète au Naturel - Pure, Natural and Cold Pressed - Hair, Body, Skin",B0BHLMVH6B,Other,https://www.amazon.fr/dp/B0BHLMVH6B?psc=1,https://m.media-amazon.com/images/I/71qANLmlaDL._AC_SY355_.jpg,Planète au Naturel,9.99,"1,196",830,500,"14,658.75","8,282.63",115,632,FR,3.61,1,4.5,"1,035",8,37,123PLANTES,Beauty,Standard Envelope,FBA,14.70 x 2.20 x 6.50 cm,0.16,N/A,"Oct 7, 2022",,No,42,123PLANTES
28.,Nuxe prodigious oil 100 ml,B01ATJESD6,Check,https://www.amazon.fr/dp/B01ATJESD6?psc=1,https://m.media-amazon.com/images/I/717rtVq0aeL._AC_SY355_.jpg,Nuxe,26.04,645,459,300,"13,891.85","11,311.27",26,"1,690",BG,8.28,1,4.7,"16,590",8,12,Super Trade EU,Beauty,Large Envelope,FBA,15.80 x 3.90 x 8.80 cm,0.26,N/A,"Aug 16, 2012",,No,164,Super Trade EU
33.,Palmer's Large Cocoa Dry Oil 150 ml,B001KYU1H2,Check,https://www.amazon.fr/dp/B001KYU1H2?psc=1,https://m.media-amazon.com/images/I/71Tw0dgBGNL._AC_SY355_.jpg,Palmer's,16.58,183,158,50,"3,031.58","2,515.64",35,"5,500",GB,6.51,3,4.4,"27,349",17,160,Everyday+Essentials,Beauty,Large Envelope,FBA,18.49 x 3.70 x 6.20 cm,0.2,N/A,"Sep 15, 2011",,No,175,Everyday+Essentials
43.,"MIXA - Multi-purpose Repair Cream - Intense Nutrition 72H & Anti-Dryness - Sweet Almond & Apricot Oils - Extra-Dry Skin - Body, Face & Hands - 400 ml",B0GHP4ZXR3,Cream,https://www.amazon.fr/dp/B0GHP4ZXR3?psc=1,https://m.media-amazon.com/images/I/61XTAhI1oPL._AC_SY355_.jpg,Mixa,5.99,"2,349",750,500,"17,092.8","5,318.82",149,84,AMZ,6.27,1,4.9,42,6,39,Amazon,Beauty,Small Parcel,AMZ,9.00 x 8.70 x 8.90 cm,0.46,N/A,"Jan 19, 2026",,No,3,Amazon
48.,Pranarôm Organic Sweet Almond Vegetable Oil 100 ml,B0957QG7C9,Check,https://www.amazon.fr/dp/B0957QG7C9?psc=1,https://m.media-amazon.com/images/I/61wUw3TGiUL._AC_SY355_.jpg,Pranarôm,8.99,"1,547","1,384",800,"13,331.94","12,429.16",50,461,AMZ,5.03,1,4.6,995,6,19,Amazon,Beauty,Extra Large Envelope,AMZ,13.90 x 5.80 x 9.50 cm,0.2,N/A,"May 18, 2021",,No,59,Amazon
50.,"Le Petit Marseillais – Moisturizing Moisturizing Lotion Pearlescent (250 ml Pump) – Body Lotion for Very Dry Skin Comfort 24H – Body Milk with Apricot Oil, White Lily and Mother of Pearl",B0FDKFQXVN,Cream,https://www.amazon.fr/dp/B0FDKFQXVN?psc=1,https://m.media-amazon.com/images/I/614T1v0TSSL._AC_SY355_.jpg,Le Petit Marseillais,4.92,371,371,200,"1,819.3","1,816.55",186,"2,695",AMZ,5.34,1,4.6,20,7,4,Amazon,Beauty,Large Envelope,AMZ,19.90 x 3.30 x 8.30 cm,0.32,N/A,"Jun 18, 2025",,No,10,Amazon
52.,"Bi-Oil Skin Care Oil - Specialized Care for Stretch Marks, Scars, Dry Skin and Irregular Skin - 1 x 125 ml",B07XBVG72R,Check,https://www.amazon.fr/dp/B07XBVG72R?psc=1,https://m.media-amazon.com/images/I/71met-mcu2L._AC_SY355_.jpg,Bio-Oil,17.75,"3,919","1,274",800,"64,797.76","21,306.93",106,100,AMZ,8.36,1,4.6,"10,432",7,48,Amazon,Beauty,Extra Large Envelope,AMZ,14.90 x 4.20 x 4.60 cm,0.14,N/A,"Jun 18, 2015",,No,130,Amazon
60.,MIXA - Self Tanning - Nourishing Body Lotion Sun Effect - Progressive Golden Tan 24H - Shea Butter & Apricot Oil - Light Skin - 250 ml,B0GHPPFBP9,Cream,https://www.amazon.fr/dp/B0GHPPFBP9?psc=1,https://m.media-amazon.com/images/I/619sxgPv8hL._AC_SY355_.jpg,Mixa,6.59,"4,433",972,"1,000","36,304.12","6,813.45",134,11,AMZ,4.49,1,4.4,40,6,33,Amazon,Beauty,Large Envelope,AMZ,20.40 x 2.90 x 7.20 cm,0.29,N/A,"Jan 19, 2026",,No,3,Amazon
62.,"Le Petit Marseillais | Nutrition Moisturizing Balm (300ml jar) – Body balm for very dry skin comfort 24h – Body care with shea butter, sweet almond & argan oil",B08YG9THGK,Cream,https://www.amazon.fr/dp/B08YG9THGK?psc=1,https://m.media-amazon.com/images/I/71LWW7t3-VL._AC_SY355_.jpg,Le Petit Marseillais,4.27,443,443,200,"2,198.06","2,194.18",159,"1,792",AMZ,4.65,8,4.6,473,6,18,Amazon,Beauty,Extra Large Envelope,AMZ,9.50 x 5.20 x 9.40 cm,0.33,N/A,"Mar 8, 2021",,No,61,Amazon
63.,Weleda Rosehip Harmonising Body Oil 100ml,B000K9CEGO,Check,https://www.amazon.fr/dp/B000K9CEGO?psc=1,https://m.media-amazon.com/images/I/51bjiRz2uzL._AC_SY355_.jpg,Weleda,15.89,463,463,200,"7,327.3","7,327.14",41,"1,976",AMZ,4.38,1,4.7,"2,172",6,N/A,Amazon,Beauty,Large Envelope,AMZ,15.60 x 3.70 x 6.40 cm,0.27,N/A,"Mar 14, 2011",,No,181,Amazon
67.,Palmers Cocoa Butter Formula Moisturizing Body Oil 250ml,B000056W74,Check,https://www.amazon.fr/dp/B000056W74?psc=1,https://m.media-amazon.com/images/I/81bde6fUI3L._AC_SY355_.jpg,Palmer's,14.52,138,92,50,"2,156.81","1,287.69",56,"8,635",DE,7.56,4,4.5,"26,365",7,258,ELBKAISER,Beauty,Large Envelope,FBA,19.60 x 3.70 x 6.10 cm,0.27,N/A,"Aug 22, 2015",,No,128,ELBKAISER
68.,Weleda Pomegranate Regenerating Body Oil 100ml,B001O9LN0C,Check,https://www.amazon.fr/dp/B001O9LN0C?psc=1,https://m.media-amazon.com/images/I/51WkFr0TJwL._AC_SY355_.jpg,Weleda,17.98,449,235,100,"7,714.85","4,182.81",46,"2,404",AMZ,7.09,1,4.6,"1,813",6,N/A,Amazon,Beauty,Large Envelope,AMZ,15.50 x 3.70 x 6.10 cm,0.29,N/A,"May 25, 2009",,No,203,Amazon
69.,"Bi-Oil Natural Care Oil - Specialized Care for Stretch Marks, Scars, Dry Skin and Irregular Skin - 100% Natural Formulation - Ideal During Pregnancy - 1 x 60 ml",B091NJ19S5,Check,https://www.amazon.fr/dp/B091NJ19S5?psc=1,https://m.media-amazon.com/images/I/61akiYazqFL._AC_SY355_.jpg,Bio-Oil,11.75,623,623,500,"7,146.98","7,146.81",160,900,AMZ,6.07,1,4.6,593,6,5,Amazon,Beauty,Extra Large Envelope,AMZ,10.80 x 4.40 x 4.50 cm,0.06,N/A,"Apr 2, 2021",,No,60,Amazon
72.,Palmer's Coconut Sublimation Oil 150ml,B00ZFWJLTY,Check,https://www.amazon.fr/dp/B00ZFWJLTY?psc=1,"https://m.media-amazon.com/images/I/710YrNl9jjL._AC_SY355_PIbundle-150,TopRight,0,0_SH20_.jpg",Palmer's,17.14,77,77,N/A,"1,095.48","1,094.92",38,"14,012",RO,6.91,2,4.6,"11,485",9,72,Buyer-FR,Beauty,Large Envelope,MFN,18.08 x 3.10 x 5.80 cm,0.18,N/A,"Jul 18, 2015",,No,129,Buyer-FR
1.,BIOTHERM HOMME - Aquapower Advanced Gel - Men's Moisturizing Face Gel - Men's Face Moisturizing Cream - Men's Face Care - Normal to Combination Skin - Non Sticky Texture,B0DHBYGGSZ,Check,https://www.amazon.fr/dp/B0DHBYGGSZ?psc=1,https://m.media-amazon.com/images/I/318nis4PsYL._AC_SY355_.jpg,Biotherm,35.4,0,142,50,0,"5,473.48",169,"3,384",AMZ,10.19,1,4.7,618,8,N/A,Amazon,Beauty,Extra Large Envelope,AMZ,17.20 x 5.10 x 5.50 cm,0.29,N/A,"Jan 27, 2025",Sponsored Brand,No,15,Amazon
3.,BIOTHERM - Aquasource Hyalu Plump Gel - Moisturizing Face Care - Hyaluronic Acid - Plumped Skin - All Skin Types,B09DPGK4Z5,Check,https://www.amazon.fr/dp/B09DPGK4Z5?psc=1,https://m.media-amazon.com/images/I/412H0WX7r1L._AC_SY355_.jpg,Biotherm,44,0,35,N/A,0,"1,346.28",112,"18,108",AMZ,11.67,1,4.5,289,8,N/A,Amazon,Beauty,Small Parcel,AMZ,7.50 x 6.60 x 7.30 cm,0.24,N/A,"Aug 23, 2021",Sponsored Brand,No,56,Amazon
15.,VOSHUILES – Duo Wintergreen Essential Oil 10 ml and Arnica Flower Neutral Plant Oil 100 ml – 100% Pure and Natural – Stimulating Fragrance – HEBBD,B07HNQ7RSS,Check,https://www.amazon.fr/dp/B07HNQ7RSS?psc=1,https://m.media-amazon.com/images/I/51ljhUCPqQL._AC_SY355_.jpg,VOSHUILES.COM HUILES ESSENTIELLES & VEGETALES,13.09,176,176,100,"2,309.96","2,309.84",146,"2,705",AMZ,6.78,1,4.5,403,9,0,Amazon,Health & Household,Extra Large Envelope,AMZ,12.60 x 4.80 x 8.70 cm,0.16,N/A,"Sep 24, 2018",Sponsored Brand Video,No,91,Amazon
19.,LOVEA - Multi-purpose Body Massage Oil - Monoï - Nourishes - All Skin Types - 97% Natural Origin - No Dyes - Vegan - Made in France - 50ml,B0BYF9L893,Check,https://www.amazon.fr/dp/B0BYF9L893?psc=1,https://m.media-amazon.com/images/I/61KNlm2KkvL._AC_SY355_.jpg,Lovea,4.95,409,284,900,"2,086.08","1,318.98",138,379,AMZ,4.3,1,4.5,"1,098",6,N/A,Amazon,Health & Household,Small Parcel,AMZ,10.90 x 6.70 x 9.00 cm,0.12,N/A,"Mar 14, 2023",,No,37,Amazon
34.,Vaseline Cocoa Body Gel 200ml,B0015SXSKK,Check,https://www.amazon.fr/dp/B0015SXSKK?psc=1,https://m.media-amazon.com/images/I/61MoqtNwpwL._AC_SY355_.jpg,Vaseline,13,287,287,100,"3,271.1","3,270.23",29,"3,879",AMZ,6.31,10,4.6,"7,040",2,128,Amazon,Beauty,Large Envelope,AMZ,16.40 x 2.80 x 6.60 cm,0.7,N/A,"Jul 20, 2012",,No,165,Amazon
