segment,brand,asin,rating,title,review,date
Lure,Terro,B01MRHXM0I,5,Easy to use and pretty effective,"I'd give this a 4.5/5 for how strongly it attracts insects - it's not quite as strong as Aunt Fannie's, but still incredibly effective. And in exchange it is much more manageable than the strongest traps. I like that it is small and looks attractive, so that it doesn't look hideous (it's almost like a little decorative easter egg). Takes 10 seconds to set up, no weird chemical smell, and it will not tip over. And there's enough in the box that I can put them in different rooms. I get these whenever the fruit flies come back.",2026-04-16
Lure,Terro,B01MRHXM0I,3,Works too slow for me,"This product does trap fruit flies, no bad smell and cute apple design.  I only gave 3 stars because it works very slowly.  Only catching about 2 flies a night.  In the mean time I am battling them flying around my head.  Will.have to try something else.",2026-04-08
Lure,Terro,B01MRHXM0I,5,They work!,"Every summer, we have fruit flies find their way into our apartment and try to take over our kitchen. These traps keep them in check. You just leave the little pots of liquid out and after about a week, you should see significantly less fruit flies. They work really well and there's no cleanup besides just throwing it away when it's either dried up or you have no fruit flies. No bright lights, no noises.",2026-05-20
Lure,Terro,B01MRHXM0I,5,These are amazing!,"These work! I was afraid the first 2 days because I would see the fruit flies land in them but never go inside. But when I checked today (3 days after first putting them out) I saw dead fruit flies in each trap! Yes, they smell strongly of vinegar but it’s worth it if you have a bad fruit fly issue!",2026-05-24
Lure,Terro,B01MRHXM0I,4,Best fruit fly trap I have found,"Fruit flies are an annoyance and something that we have regularly in our household because we have guinea pigs that seem to attract them.  These traps do a great job with attracting the fruit flies and capturing them, I am always amazed at how many end up in there and it does seem to cut down on the population quite a bit.  I marked it down one star just because it is a bit pricey for the number of traps I feel, and the efficacy seems to drop off significantly after the first few days, but for those days where they are at their peak they really do the job.  I will buy them again (in fact, I put them on subscribe and save because I know I will need them.  They are still the best fruit fly trap we have found.",2025-08-15
Lure,Aunt Fannie's,B07VYPGHFW,5,If you hate gnats grab this,"I’m so glad I found this product. Living in the south we have a lot of issues with gnats. This product is not only safe for our family and children, but this attracts the gnats and then catches them inside the bottle. You just shake it up and peel off the protective adhesive leave the lid open and let it work. We’ve tried the other brands, but this is the best value for the money. It’s simple easy to use.We’ve been using these for over a year and won’t use any other brand. And if you wanna dress it up, just take some of your favorite self adhesive wallpaper lol if you want something that’s effective and works this is your best bang for the buck. Well, it’s nothing to look at it really is effective.",2026-05-20
Lure,Aunt Fannie's,B07VYPGHFW,5,Fantastic!,"I love these and this brand. The weather is all over the place here so the fruit flies can be annoying but not with this stuff. Easy to open and set up. Lasts for a long time as long as you close the lid when it’s not needed. Works perfectly. Basic, generic looking container. Make sure to place on sturdy surface to prevent spilling if you have it open.",2026-04-13
Lure,Aunt Fannie's,B07VYPGHFW,1,So disappointed! No longer recommend. Seller never responded.,"FRUIT FLY SEASON IS RAPIDLY APPROACHING AND I'M DETERMINED TO PREVENT LAST SUMMER'S INFESTATION. Update : I contacted the company multiple ways and multiple times.Amazon and the company totally ignored my legitimate complaint.  Obviously they don't care about their customers dissatisfaction. It's not about the money - it's about blatant misrepresentation and unethical behavior displayed by both companies. I couldn't even get Amazon to include the ""frequently returned"" box on the item's page.I bought  three bottles of auntie's product on Amazon 6 days ago to replace my DIY liquid attractant of appl cider vinegar +brown sugar +dish detergent.It's been 5 days and can confirm the other negative reviews that the product CAN'T contain the same liquid attractant - the fruit flies feed on the liquid and are not trapped - they can fly away!!!I unintentionally performed a side by side experiment using this WORTHLESS product against my attractant. Both liquids were placed next to separate hanging cylinders of bright yellow sticky fly paper.I actually watched the flies fly from the  auntie's product into my liquid. Unlike the auntie product, any flies that were not trapped in my DIY liquid were trapped in the fly paper.After 5 days I had to replace the fly paper adjacent to DIY liquid. in contrast, the 3 bottles of Auntie containing who knows what had A TOTAL OF LESS THAN 20 IN THE BOTTLES AND ABOUT 10 TO 20 TRAPPED BY THE FLY PAPER.I am so angry about wasting money on products from Amazon with good reviews. This product has overall rating of 3.8. But that rating is CUMULATIVE - The much older reviews are generally positive compared to more current negative reviews. I conclude this is due to a change in formulation that neither amazon or the seller made clear.I was so pleased that Good Housekeeping had recommended the best way to eliminates fruit fly infestations in a recent article.  The GH panel incorrectly included this product as the only commercially effective liquid attractant since it contained malic acid as part of the formulation. TheFRUIT FLY SEASON article made me remember that I had used Aunties successfully a few summers ago and loved their esthetics and effectiveness.I already emailed a request for them to provide evidence of its effectiveness using a recent bottle.I am requesting a refund from this seller based on my results and will update the status with both responses.Meanwhile if you are battling with fruit flies, infestations made worse by the higher temperature (I live in Connecticut) in the Northeast, read below.First understand that you must use the following steps throughout the fruit fly lifecycle (over several weeks so that the original fruit flies are trapped as well as the their progeny hatched from the hundreds of larvae deposited on whatever they fed on. {I am a biochemist and patent attorney so I needed to know what was going on}.Keep in mind for DIY solutions or other traps that you must attract and rid them from escaping. Otherwise you'll have dead flies near and flying around the attractant.A single fruit fly will deposit hundreds of larvae on fruit and vegetables and existing food sources.Follow these steps :1. Clean all surfaces daily with your typical all purpose cleaner (I use Fantastic with bleach) wherever you find these annoying bugs. For us this is primarily the kitchen in addition to the bathroom and TV room.REMEMBER THEY ARE ATTRACTED TO LIGHT AND 1 FLY WILL DEPOSIT EGGS THAT MATURE IN about 5 to7 DAYS.2. Unfortunately surface cleaning every 1-2 days is necessary to eliminate flying flies you see and larva that will hatch that you can't.3. Immediately thoroughly wash all fruit and vegetables (existing or new) and refrigerate.4. Eliminate All food debris from kitchen counters, microwave, garbage cans, toaster oven,  pet water and food bowls, etc. and keep everything covered or washed like used knives, glassware and plates.5. If you think this is drastic like I did, then you will see an infestation that feels as if those little things won...6. in the article, Good housekeeping recommended this product as using malic acid which is found in apple cider vinegar.  It was part of discussion on using a DIY solution see ingredients above. Any solution must also contain a detergent which causes the flies eating on the attractant  liguid to sink in the solution. They can't fly away and begin a new cycle of depositing eggs. At the beginning of the infestation I used the ingredients above along with standing/hanging yellow sticky fly paper I also bought from Amazon.I am very frustrated that I didn't do the research and work upfront instead of wasting money trying to find the non-existent magic bullet all summer!! As much as I love tasty vine ripened tomatoes and other summer fruit and vegetables, it's just not worth it. I think the high temperatures in July throughout the North East as well as nationaly/globally contributed to the problem experienced by me and almost everyone I know.",2023-08-09
Lure,Aunt Fannie's,B07VYPGHFW,4,Works but shouldn't be your only method,"I had a bad infestation of fruit flies, worse then I have ever experienced this year. Fruit flies can come into your house on produce or they can develop in your drains. The product does work but if you have an infestation of fruit flies you must use several methods to exterminate them which takes time and patience.1. Throw ALL food you keep on your counters. This not only includes fruit but any other food you keep out. Fruit flies are attracted to fermenting foods. I had a mesh bag full of onions in my lazy Susan that I had to throw out because I found the flies in the bag.2. Deep clean your entire kitchen. The fuit flies continue the reproduce because they are laying their eggs on surfaces that are dirty. They can lay up to 500 eggs a day so if the adults keep having places to land aka fruit and sticky surfaces they will continue to reproduce. This means taking out everything on your counter and spraying with a cleaner solution.3. Last but not least, you need to find the source! Fruit flies can breed in your kitchen drain. This means using a solution to pour down the drain to kill the flies and eggs. There is solutions sold on Amazon that can be used. This needs several treatments and ensure your sink is always clean.In conclusion, you can get ride of fruit flies but it takes time. For me it took about 2 weeks. If you only use this trap, its just catching the flies but they will still reproduce if you don't give them a place to breed. Along with these traps, I made my own with apple cider vinegar. I deep cleaned my kitchen and bought the solution used to treat the sink for flies. One you kill the breeding ground, you just continue to set traps until the last adults are gone.Good Luck!",2020-09-20
Lure,Aunt Fannie's,B07VYPGHFW,5,Only thing that worked!!,"For some reason, this summer was bad for fruit flies at our home. We also had an invasion of these strange flies that looked like mini house flies whose wings folded completely over their bodies... no idea what they were.Anyhoo, the long and short of it is that I watched a $÷!+ ton of TikTok videos and tried what seemed like a gazillion ""fruitless"" methods of ridding my home of the Amityville Horror invasion of flies. None of them worked.  I purchased fly strips that were allegedly scented to attract flies, apparently they dont smell appealing to these flies. I purchased sticky fly boards, I think I caught approximately 12 fruit flies as I frustratedly swung the board through the cloud of flies on my way to deposit it in the trash we had moved outside in a bid to mitigate the buggers.I remembered seeing this advertised late last winter when I purchased some Aunt Fannie's carpet fresh and I searched Amazon until I found it. My mom lives next door and she was under attack as well so I purchased a 2 pack!Fast forward to the arrival and within an hour of me putting this fly ninja stuff out I had trapped and drowned more flies than I had in the entire month of TikTok tries and strips/boards combined!It's a jar of vinegar and perhaps soap? I put it on the window sill above my sink and they dip in for a looky loo and never come out!Well worth the price to find that apple cider vinegar really does lure those flying germ spreaders in!Hands down the best at riding my house of both types of flies and I will purchase again! They worked equally well for my mom and she says she is purchasing the next 2 pack we need ;)",2022-08-17
Lure,Aunt Fannie's,B07VYPGHFW,3,"Has an effect over time, just not immediately","Smells like an open jar of red vinegar.  No film to trap flying insects in the solution,  They basically sit on top of the open jar & nothing precludes the insect from flying away.  Maybe it intoxicates them & they fall in & drown.  Eventually some bugs do wind up dead at the bottom of in the solution.  I did notice a significant decrease in the number of small flying insects in 7-10 days; just not an immediate impact.  Cats do not like the vinegar smell & leave it alone wherever you put it (off the floor).",2025-09-02
Lure,Aunt Fannie's,B07VYPGHFW,5,Highly Effective Way to Deal with Fruit Flies,"This is by far the most effective solution for fruit flies that I have found, and I have tried several. The flies are attracted by the odor of the liquid and fall into it, and they're done! It's easy to use -- just pop open the cap and leave it in the problem area.",2026-05-28
Lure,Aunt Fannie's,B07VYPGHFW,5,Better than homemade,"Texans know that summer means fruit-fly season, and these twerps are difficult to get rid of! I’ve made my own apple-cider and vinegar traps, but these bottles work way more effectively! It took about 4 days, but eventually I didn’t have a cloud of flies around my sink. I recommended it to a friend suffering from flies too.",2026-05-27
Lure,STEM,B09GD8T863,5,NO MORE FLIES,"This product works without any mess. Simply open jar, flies are attracted and fall into liquid . Simply close jar and discard.  No more flies !",2026-05-22
Lure,STEM,B09GD8T863,5,Amazingly effective!,"We've been having a serious fruit fly/gnat infestation for years, and I'm almost positive they're breeding somewhere in our walls, floors or ceilings -- we've had leaks in the past, and I think we still do. So while it may take more than a trap to eradicate the gnat population here, this trap has brought us substantial relief, in just the span of 2-3 days.We can't call in the professionals at this point, for reasons I can't go into, but since the weather got warmer this spring, life in our small apartment was becoming unbearable. They were flying into our faces, landing on us, and landing in or on our food, even as we prepared it or ate it.I don't think it's been more than 48 hours, and there are A LOT of dead flies in the trap.We've caught substantial numbers with both homemade vinegar traps and the electronic Katchees, but this trap seems to summon the gnats, even from other rooms of the apartment (the trap is in the bedroom, but we also have a combination kitchen/LR, a bathroom and a foyer).Be warned, the trap does have a strict vinegar smell that wafts around, but the smell is NOTHING in comparison to the nuisance of the gnats.They do hang around the rim of the trap for a while, but then they definitely fly into it and die. We put it in an awkward place, and I don't want to take the chance of spilling it, so I can't get anything close to a count, but not only can I glimpse a large quantity of dead gnats, but I haven't seen ANY flying or landing anywhere else in our place, in many hours. This is truly amazing.I don't expect that it will eradicate them completely, because we don't know the breeding source, but one can always hope that all breeding adults will eventually fly around and find this thing. Until then, we may have to keep replacing the traps and finding ways to stretch out the liquid. Maybe we'll post an update, at some point.Meanwhile, I THANK GOD for the blessing of having this trap to control the terrible nuisance that was making our lives so unpleasant and difficult.Posting this update about 2-3 weeks later -- unfortunately in the warm weather (and we don't have air conditioning), these gnats are multiplying faster than the trap can catch them. Without it, we'd probably be swamped in gnats, fruit flies and whatever all these pests are. We'll have to put more traps around.",2023-05-22
Lure,STEM,B09GD8T863,1,Day Spa for Fruit Flies,"First, the product is not that easy to use. The instructions say to shake well before opening, but it creates a layer of foamy bubbles that take about 15 minutes to dissolve. While the bubbles are present, the fruit flies don't go anywhere close to it. Then the whole product is a jar of some vinegar liquid that is just supposed to be left open on the counter 24 hours a day until all the flies are trapped. It's really easy to tip/spill every where and at 5.4 fl oz, it makes a mess.Second, the scent is awful. It smells like a jar of vinegar (which I could have poured without spending money on this product) and it permeates a 5' radius of where it's located. We kept trying to figure out what was leaking before we realized it was the fruit fly trap.Third, the fruit flies think it's a day spa! They land on the rim and dip down to the top of the liquid, but don't actually fly in the trap. They just chill out around it like we've created a resort for them instead of exterminating.We have other Stem products and love them, but this one was an epic fail!",2022-07-08
Lure,STEM,B09GD8T863,4,A must have!!!!!,I had a random infestation of fruit flies due to some forgotten oranges in a lunch bag. It had never happened before. By the time it was discovered and disposed of they were everywhere. I bought this in a pinch never having tried it before after going to my local stores to find empty shelves for something that could kill but wouldn't be toxic. It started working immediately!!!!!!!! They were all gone within a  few days. I know have one on had just in case and I can't recommend it enough. Only downside is the strong apple cider vinegar scent that takes over while the container is open but it goes away quickly once you toss it out.***note the solution does evaporate a little daily so if you had to have it out for a longer period of time best to buy a few to replace rather than open several at the same time.,2024-08-16
Lure,STEM,B09GD8T863,3,it works!!,"Update: after just an 1hr of having it ..it has a bunch of dead gnats!! Smell still strong though.Previous review: It does attract the gnats to the rim but geez does it have a very strong apple cider vinegar smell immediately once opened. I hope it works, because I've noticed some gnats in bathroom and kitchen and they're annoying",2026-01-21
Lure,STEM,B09GD8T863,5,This works!!!!,It’s actually gross how well these work. If you have a fruit fly issue I would buy these 100%.,2026-05-25
Lure,STEM,B09GD8T863,5,Did a wonderful job,"Every year we get flies, fruit flies etc., then I spend all spring, summer & fall doing battle with them. We live in the country every time the door opens another sneaks in. Stem is amazing, last year I bought a few got the problem under control & then just kept one on a high cabinet in the kitchen by the backdoor & one near the front door. It's all I needed for any ""strays"". This year I'm ready it's starting to warm up here & I'll set one in kitchen & have an extra ready. I don't  worry about my pets getting sick or poisoned, it's up high. Easy to use & worth the price.",2026-04-01
Lure,STEM,B09GD8T863,2,I was extremely dissappointed in this product,"I read the directions twice and it is very simple. Shake real good before opening then unscrew the lid off and peel off the protective foil. Then just leave it sitting out on a counter or whatever, near where the fruit flies or gnats seem to be the worse. I would watch the fruit flies crawl all over this product kinda checking it out but it seemed they would always lose interest and go away instead of going for the liquid to get trapped. Now to be fair, I may have caught close to 50 after a couple weeks but when I saw it wasn't working to well, I broke out some fly ribbon paper I had leftover in an old box and the fly ribbon was absolutely covered with them so I won't be wasting any more money on traps like this when I can get 10pc of fly ribbon paper for real cheap. I even have a trick I use. When you hang the flypaper from the ceiling it doesn't really hang down real low and only traps the ones flying up high so I used a regular stick pin and hung a second strip from the one already hanging from the ceiling by sticking the pin into the side of the base, not the bottom, the bottom is too thin to hold it but if you stick it in the side, near the bottom it holds great and now you have two connected that span from the ceiling to about waist level so keep that in mind when doubling them up so as not to place them where you will be bumping into them as they are quite sticky. I really don't like to get less than positive reviews but don't waste your money on this. If you don't like using fly paper then do one of the DIY tricks from youtube with a plastic cup, apple cider, and a bit of saran wrap.",2023-11-24
Lure,Raid,B09GDHSW99,5,"Was skeptical, but turned out to be the best option out of all. Shake Well!","I've bought a variety of different bug removal products and this is the one I had the least confidence in. Reviews didn't seem bad but the negative outweighed the positive in my head and I nervously made the purchase. Let me tell you, I was wrong 100x over. The first week I set it up I noticed it attracting them in droves, sitting around the rim but not going in. I was scared here but I carried on. Not too long later I peered in when passing by and it had caught TONS. I have had it open a bit past the 21 days it recommended, and while the strong smell has vanished, it still seems to attract them even now.It is a bit gross with seeing clumps of the little dead things at the bottom, so I wouldn't recommend keeping it out for long. I don't receive guests so it was no inconvenience for me to keep this in the problem areas indefinitely. Next to my sink for the drain buggers, and right on my dining table.I'm keeping it open for a few days more and will definitely be buying another when I'm next able! Maybe two, but that might be a bit much haha!",2024-07-14
Lure,Raid,B09GDHSW99,4,"Effective, safe way to curb fruit fly pests","These fruit fly traps are easy to set up and start catching gnats almost immediately, thanks to the sweet scent of the bait. I like that they use essential oils and are safe to use around my kitchen, and the small design blends in near the fruit bowl. They don't trap every last fly, but they noticeably reduce the population over the span of a couple of days. The traps dry out and need replacing every few weeks, yet they offer a convenient, non toxic way to keep pesky flies at bay.",2026-04-08
Lure,Raid,B09GDHSW99,3,Mid Tier - wasn’t blown away but also not terrible,"It worked, I suppose? I still have some fruit flies buzzing around, and even in a clean, closed room with three of these, they weren’t completely effective. I really didn’t care for the fact that it was just a wide-open jar. Most products like this have a topper with holes for the flies to go through, but this was just open with nothing on top. Did it catch some of my flies? Yes, it caught a bunch. Did it solve my problem? Not completely. Did it work any better than the little red Apple product? No, and I think the product really suffers from not having a cover on it. Usually, those help to trap whatever flies have scented the bait but haven’t yet drowned. Most of them can’t fly back out once they’ve flown in. This doesn’t have that. It was a bit of a flop for me, but it’s still useful.",2025-09-09
Lure,Raid,B09GDHSW99,5,Smelly..But works awesome,Ok it works super great..It smells so so bad..Like it never leaves..Kills anything willing to go near it..Definitely must buy if u dont mind the smell or its outside..😏,2026-04-19
Lure,Raid,B09GDHSW99,2,Eh,"Caught a few fruit flies,  but putting ACV in a jar at home does the same thing. Not worth it to buy",2026-05-19
Lure,Raid,B09GDHSW99,5,What a difference 6 days makes,"I had a gnat size fly that was driving me nuts. So I bought this Raid product. I love it. I shook it like the directions say then I opened the cap and took off the inside plastic. I located a spot in the middle of my plants near the window. The first day I could see the gnats on the rim and accidentally touched the container and they all flew away. The next day I had (no kidding) 15 gnats floating in the container. GROSS!!  I thought I only had one. Then I moved it to my kitchen and there were 2 more that found the container. They dove right in like the rest. I love it. Obviously they didn’t realize how toxic this liquid was. It was so easy to open and it did its trick. It is like 1/2 cup container so small, easy to use, better than plain apple cider vinegar.  It isn’t noticeable and worked better than I ever imagined. As a matter of fact I put it on 21 day repeat subscription in case. But after 6 days, I think I got them all. It does have the scent of apple cider vinegar but you have to be close to it to smell it. I also emptied it down the drain ( that is the directions) and there is sludge in the bottom. I think it disintegrates the bugs as well. .  I couldn’t be pleased more.",2024-09-03
Lure,Raid,B09GDHSW99,5,Works instantly,"It does stink, but this is the 5th trap ive bought that seems to be luring them in like crazy . Others take weeks and then barely work or dnt work at all",2026-04-10
Lure,Raid,B09GDHSW99,4,"It Works, But Not For Long","Fruit flies are the bane of my existence. I eat a lot of fruit and other items they like, so they pop up quickly and they’re awful. I’ve tried many methods. I really liked the efficiency of this product because it comes with its own killing mixture, but it smells awful. You can smell it as soon as you enter the area it’s in. It’s just an open container, so that also make me nervous about spilling it. I wish it had some kind of top that allowed the bugs to go in but it also dulls the scent.The product also says it works for 21 days I think. I didn’t find that to be true. It definitely worked well for the first 1-5 days as there was a foam-like texture on top of the overall mixture that seemed appealing to the bugs and concealed the other dead bugs. Once that foam went away, it was attracting as many fruit flies. I’m not sure the exact reason, maybe seeing their dead family members had something to do with it. If you have an immediate problem, yes this will work. If you have fruit flies that pop up regularly, it will work but not contain the situation.",2023-08-10
Lure,Terro,B0BX4GQF68,5,Incredibly Effective and Clears Out Fruit Flies Fast!,"If your kitchen has suddenly been invaded by annoying fruit flies, do yourself a favor and buy this TERRO 4-pack immediately. It is by far the easiest, cleanest, and most effective way to eliminate them without having to mix weird DIY concoctions or leave messy open bowls on your counter.Why these traps are absolutely brilliant:Works Like a Magnet: The liquid bait they use is incredibly effective. Within just a few hours of setting them out near my kitchen sink and fruit bowl, I could already see fruit flies swarming the trap and going inside. Within a couple of days, the entire infestation was completely wiped out.Smart ""No-Escape"" Design: The apple-shaped traps are designed with tiny funnel entries. The flies crawl right in because they love the scent, but the clever design ensures they can't find their way back out.Discreet and Cute Looking: Unlike ugly sticky fly ribbons or unsightly homemade apple cider vinegar jars, these little red apples blend right into your kitchen decor. They are small, low-profile, and look completely harmless sitting on the counter.Long-Lasting Protection: Each little trap lasts for up to 30 days, and since this comes as a 4-pack, you have more than enough supply to scatter them in multiple problem areas (like near trash cans, houseplants, or recycling bins) or save a couple for the next season.Mess-Free: The liquid stays contained inside the sturdy plastic apple, so you don't have to worry about accidental spills or sticky residue on your countertops.It completely takes the frustration out of dealing with fruit flies. If you want a fast-acting, reliable solution that works exactly as advertised, this TERRO pack is worth every penny. Highly recommended!",2026-05-28
Lure,Terro,B0BX4GQF68,5,Costs more than apple cider vinegar but doesn’t smell,"A must have for summer. I used to use apple cider vinegar and dawn which is cheap and effective but the smell! I use this every summer because inevitably if I buy fruit the gnats gather. This does an amazing job. Between this and the Zevo flying insect trap, my place has been bug free.",2026-05-25
Lure,Terro,B0BX4GQF68,4,"Mostly effective, and for German roach nymphs","These have been somewhat effective. While I have seen less of these pests when I've got this active, I've also seen them literally just hangout on top of the apple. It's like it can see its dead incestuous disgusting family in the goo and it actually takes it as a warning to not proceed. Perhaps I should stop reusing the same trap...Once this stuff runs out, the pests start right back up again. Not as dense as before, but it is noticeable. I'd rather have this than nothing, that's for sure.I wish this came with way more of the liquid. I feel like I have too many apples and not enough liquid. This seller doesn't appear to sell the liquid in bulk, you just have to buy more traps, which is annoying.I also prefer filling it way more than it suggests because if I fill it less, then I have to replace it more frequently. Ergo, providing more of the liquid would be far more useful.This does emit a faint smell, but I've found that it only smells when I'm directly above it.Make sure to tell your guests or family that this thing can spill if you pick it up wrong.I'd ideally rate this maybe 3.5 stars. It works well enough to keep the pests down, but it's not a permanent solution and they don't always fall for the trap.Update: I've changed my mind. Solid 4 stars. I noticed German roach nymphs wading dead in the liquid. I've been keeping these near my sink because that's where the fruit flies hang out. It appears as though the roaches, while trying to get a drink in the sink, find the fruit fly trap and want in. I have a small infestation of roaches in my place, so if they don't fall for one trap, I'm glad they'll fall for another. I don't like having roach traps on my counter due to the chemicals used, so this much-less-poisonous-to-humans trap is a great alternative.",2025-08-01
Lure,Terro,B0BX4GQF68,5,Easy to use and pretty effective,"I'd give this a 4.5/5 for how strongly it attracts insects - it's not quite as strong as Aunt Fannie's, but still incredibly effective. And in exchange it is much more manageable than the strongest traps. I like that it is small and looks attractive, so that it doesn't look hideous (it's almost like a little decorative easter egg). Takes 10 seconds to set up, no weird chemical smell, and it will not tip over. And there's enough in the box that I can put them in different rooms. I get these whenever the fruit flies come back.",2026-04-16
Lure,Terro,B0BX4GQF68,3,Works too slow for me,"This product does trap fruit flies, no bad smell and cute apple design.  I only gave 3 stars because it works very slowly.  Only catching about 2 flies a night.  In the mean time I am battling them flying around my head.  Will.have to try something else.",2026-04-08
Lure,Terro,B0BX4GQF68,5,They work!,"Every summer, we have fruit flies find their way into our apartment and try to take over our kitchen. These traps keep them in check. You just leave the little pots of liquid out and after about a week, you should see significantly less fruit flies. They work really well and there's no cleanup besides just throwing it away when it's either dried up or you have no fruit flies. No bright lights, no noises.",2026-05-20
Lure,Terro,B0BX4GQF68,5,These are amazing!,"These work! I was afraid the first 2 days because I would see the fruit flies land in them but never go inside. But when I checked today (3 days after first putting them out) I saw dead fruit flies in each trap! Yes, they smell strongly of vinegar but it’s worth it if you have a bad fruit fly issue!",2026-05-24
Lure,Terro,B0BX4GQF68,4,Best fruit fly trap I have found,"Fruit flies are an annoyance and something that we have regularly in our household because we have guinea pigs that seem to attract them.  These traps do a great job with attracting the fruit flies and capturing them, I am always amazed at how many end up in there and it does seem to cut down on the population quite a bit.  I marked it down one star just because it is a bit pricey for the number of traps I feel, and the efficacy seems to drop off significantly after the first few days, but for those days where they are at their peak they really do the job.  I will buy them again (in fact, I put them on subscribe and save because I know I will need them.  They are still the best fruit fly trap we have found.",2025-08-15
Lure,Aunt Fannie's,B0C4Z77R1F,5,✅ works like a charm,"✅ easy to use . Just open and put near doors and sinks✅. Very effective as it catches all the fruit flies as soon as you open it✅ very durable as one treatment last me 3 months a bottle before I have to throw it away✅the size of the bottle is roughly 5-6 inches and fitness in the palm of your hands.✅ the appearance is not bad as well. You can see the flies at the bottom of the treatment.✅. When fruit flies goes in, they do not come out so it is very sticky😑 The smell is strong if you get to close. So be careful.✅very effective product and works immediately",2026-05-16
Lure,Aunt Fannie's,B0C4Z77R1F,5,Works great,"works like a charm, within 5 minutes fruit flies started flying around. Love the concept of once you’re done and stop seeing them you can just close the top and toss the whole thing away. Will definitely buy again if needed",2026-05-24
Lure,Aunt Fannie's,B0C4Z77R1F,1,Six Traps Set - One Fly Caught. 80 Bucks Wasted,,2021-09-03
Lure,Aunt Fannie's,B0C4Z77R1F,4,It works very well! Glad I bought it!,"I bought this, having had a pretty decent gnat problem.  I put them out, rught when they arrived, right before leaving for the day. I came home to a significantly decreased gnat issue. After the original decrease, however, there were still a few stragglers that won't go. We've tried moving the containers around, to some success, but can't get rid of them completely.As far as the smell. Of course it smells strongly, how else is it supposed to attract the bugs? This may be why we can't get rid of the last few bugs. I think there are so many in the bottle that they can't smell it anymore. I know I can't smell it anymore.",2023-08-22
Lure,Aunt Fannie's,B0C4Z77R1F,5,This stuff is no joke!,"We had fruit flies come in on a grocery delivery.  After a week they had multiplied to the point where being in the kitchen was miserable.  I set out the vinegar and dish soap thing and caught a few but the majority hung out around the bowl like it was a pool party.  Every time I went into the kitchen they would fly at my face and land on my cabinets and cookbooks.  It was driving me nuts.Yesterday, I caved and purchased this stuff.  I received the shipment this evening before dinner.  As I'm plating dinner, I could see them congregating around the edge of the fly punch cap.  It's now the end of the night. I just walked into the kitchen... nothing. Not one fly! I can't believe it!  I checked the trap and there's about 20 of them in there!!After a week of being tortured by these things, the kitchen is cleared in a few hours? Amazing. Thank you for giving me back my kitchen!",2025-08-14
Lure,Aunt Fannie's,B0C4Z77R1F,3,smell is very strong,"very strong smell , somewhat effective ,decent for refills , but try not to spill it, it smells very strong and vile",2026-04-29
Lure,Aunt Fannie's,B0C4Z77R1F,5,"Actually Works, No Harsh Chemicals, and Safe Near Food","I’ve tried all kinds of DIY traps and gimmicky sprays for fruit flies, but this is the only product that’s worked quickly, cleanly, and reliably—and I’m never going back.🍎 Instant Results Within HoursAs shown on page 3 of the listing, FlyPunch! is a powerful attractant designed specifically for fruit flies—and it absolutely delivers. I popped open a bottle and left it near my compost bin and fruit bowl. Within hours, I could see it working. By day two, the fly population had noticeably dropped.🌿 Safe, Plant-Based IngredientsAccording to the product description (page 1), it’s made with plant-based ingredients, contains no harsh chemicals, and is safe to use in kitchens. That’s a major bonus if you have kids or pets around, or if you just don’t want toxic fumes near your produce.🫙 So Simple to UseThere’s zero setup. Just flip the lid, place it down, and let it do its thing. Each bottle lasts up to 30 days (page 1), and the 3-pack gives you plenty of coverage for multiple problem spots—sink, fruit bowl, garbage can, etc.🏠 Perfect for Everyday UseThe packaging shows it being used in real kitchens and food prep stations (page 3), and I can confirm it works great in high-traffic or humid areas. I’ve even recommended it to coworkers dealing with office breakroom fly issues.✅ Pros:Works fast and consistentlyNon-toxic, food-safe ingredientsNo setup or mixing requiredEach bottle lasts weeks❌ Cons:Has a bit of a vinegar scent when first opened (but fades quickly)Overall:This is a no-brainer if fruit flies are invading your space. It’s safe, natural, and actually effective. I always keep a pack on hand during warmer months—it’s now a staple in my home.",2024-10-20
Lure,Aunt Fannie's,B0C4Z77R1F,5,"The Best Natural, Pet-Safe & Effective Fruit Fly Trap","I’ve been getting fruit flies in my bathroom that seem to come up from the drain for awhile now and I’ve made my own diy fruit fly traps and consistently poured white vinegar down the shower and sink drains, and it would get rid of a lot but not all of them and then eventually there would be a lot all over again. I started looking for a natural cat-safe and effective fruit fly trap and I decided on this one, and I’m glad I did. It’s been about a week and finally I have zero fruit flies! This is very effective and it’s very affordable too and lasts for about 30 days. I love how it has a lid, so that when I’m cleaning the bathroom cleaner, I can close the lid and put it on the floor while I clean. I even accidentally knocked it over while cleaning with the lid on, and nothing leaked out at all. It doesn’t have a strong vinegar smell after the first few days, and even before then it isn’t so strong, it just smells like red wine vinegar. It’s very easy to use, you just open the lid and remove the seal and place it where you want it, and that’s it. Will definitely be repurchasing to prevent any future fruit flies, $7 for 30 days is a really good deal.",2025-10-15
Lure,Qualirey,B0CXXC99TZ,5,Works Great,"If you have the little red apples but just don't have anymore fruit fly juice left,this is the perfect product. Since using this I have been able to trap and kill lots of gnats. 1 bottle fills 2 apples which is a great deal so you're actually getting 24 uses out of this product which is a excellent deal.",2026-04-06
